iter	Passed	Remaining
241	5198	16281
242	5216	16251
243	5234	16219
244	5255	16195
245	5278	16177
246	5297	16148
247	5318	16125
248	5342	16112
249	5366	16099
250	5385	16071
251	5403	16039
252	5420	16005
253	5440	15979
254	5459	15951
255	5481	15929
256	5501	15906
257	5524	15889
258	5549	15878
259	5567	15845
260	5583	15810
261	5603	15783
262	5620	15751
263	5638	15719
264	5655	15686
265	5672	15652
266	5688	15617
267	5716	15613
268	5742	15603
269	5759	15570
270	5775	15535
271	5793	15507
272	5811	15475
273	5828	15442
274	5844	15408
275	5860	15371
276	5875	15336
277	5939	15424
278	5967	15420
279	5984	15387
280	5999	15352
281	6018	15324
282	6036	15294
283	6056	15269
284	6076	15244
285	6093	15212
286	6112	15184
287	6130	15156
288	6150	15130
289	6170	15105
290	6191	15085
291	6211	15061
292	6234	15043
293	6257	15026
294	6276	15000
295	6297	14976
296	6318	14955
297	6339	14934
298	6361	14915
299	6400	14934
300	6419	14906
301	6435	14874
302	6451	14841
303	6467	14808
304	6484	14775
305	6502	14748
306	6521	14720
307	6538	14690
308	6560	14670
309	6589	14666
310	6617	14661
311	6641	14646
312	6663	14624
313	6680	14596
314	6698	14566
315	6718	14541
316	6742	14526
317	6765	14508
318	6787	14490
319	6807	14465
320	6828	14444
321	6845	14414
322	6863	14385
323	6881	14358
324	6906	14343
325	6927	14323
326	6950	14304
327	6972	14285
328	7001	14279
329	7021	14254
330	7039	14228
331	7060	14205
332	7078	14178
333	7097	14152
334	7115	14125
335	7141	14112
336	7163	14093
337	7186	14074
338	7210	14058
339	7227	14029
340	7244	14000
341	7264	13977
342	7280	13945
343	7296	13914
344	7312	13882
345	7329	13853
346	7347	13827
347	7366	13801
348	7383	13773
349	7420	13780
350	7439	13756
351	7456	13726
352	7475	13701
353	7496	13679
354	7512	13649
355	7529	13620
356	7548	13595
357	7572	13578
358	7592	13556
359	7615	13538
360	7636	13517
361	7653	13489
362	7671	13462
363	7690	13436
364	7706	13406
365	7730	13390
366	7755	13377
367	7780	13361
368	7810	13355
369	7834	13340
370	7858	13322
371	7882	13307
372	7908	13294
373	7931	13275
374	7958	13264
375	7984	13250
376	8011	13239
377	8040	13230
378	8063	13211
379	8084	13190
380	8105	13168
381	8123	13141
382	8141	13115
383	8158	13088
384	8176	13061
385	8197	13039
386	8224	13027
387	8253	13018
388	8276	13000
389	8300	12983
390	8319	12957
391	8337	12932
392	8355	12905
393	8376	12883
394	8395	12858
395	8421	12845
396	8449	12833
397	8476	12821
398	8501	12805
399	8520	12780
400	8541	12758
401	8563	12738
402	8586	12719
403	8607	12698
404	8626	12672
405	8670	12685
406	8689	12661
407	8728	12664
408	8753	12648
409	8776	12629
410	8810	12625
411	8834	12608
412	8859	12592
413	8884	12575
414	8912	12563
415	8938	12548
416	8960	12528
417	8981	12505
418	9003	12485
419	9023	12460
420	9046	12441
421	9070	12424
422	9092	12402
423	9121	12391
424	9142	12369
425	9161	12344
426	9179	12317
427	9198	12293
428	9215	12266
429	9237	12245
430	9255	12219
431	9273	12192
432	9293	12169
433	9313	12146
434	9341	12132
435	9358	12105
436	9383	12088
437	9407	12070
438	9428	12048
439	9456	12035
440	9484	12022
441	9514	12012
442	9556	12015
443	9589	12008
444	9621	11999
445	9665	12005
446	9692	11990
447	9721	11978
448	9743	11956
449	9772	11943
450	9796	11925
451	9816	11900
452	9835	11876
453	9853	11850
454	9872	11825
455	9891	11800
456	9910	11775
457	9931	11752
458	9956	11735
459	9972	11707
460	9997	11689
461	10017	11665
462	10047	11653
463	10070	11633
464	10090	11608
465	10107	11582
466	10130	11561
467	10150	11539
468	10169	11513
469	10187	11487
470	10204	11461
471	10221	11434
472	10237	11405
473	10253	11378
474	10270	11351
475	10290	11328
476	10313	11307
477	10338	11290
478	10357	11265
479	10378	11243
480	10396	11218
481	10414	11192
482	10431	11165
483	10451	11143
484	10468	11115
485	10488	11092
486	10506	11067
487	10535	11053
488	10562	11037
489	10585	11018
490	10608	10997
491	10672	11019
492	10722	11027
493	10759	11020
494	10791	11009
495	10829	11004
496	10852	10983
497	10873	10961
498	10895	10939
499	10912	10912
500	10928	10885
501	10945	10858
502	10963	10833
503	10981	10807
504	11001	10783
505	11019	10757
506	11056	10751
507	11073	10725
508	11093	10701
509	11114	10678
510	11134	10655
511	11153	10630
512	11170	10604
513	11191	10581
514	11207	10554
515	11226	10529
516	11247	10508
517	11269	10486
518	11289	10462
519	11305	10435
520	11320	10408
521	11337	10381
522	11355	10356
523	11373	10332
524	11391	10306
525	11412	10284
526	11437	10265
527	11465	10249
528	11488	10229
529	11512	10208
530	11531	10185
531	11551	10161
532	11572	10139
533	11595	10118
534	11615	10095
535	11636	10073
536	11659	10052
537	11683	10032
538	11703	10009
539	11723	9986
540	11740	9961
541	11758	9935
542	11780	9914
543	11799	9891
544	11818	9866
545	11845	9849
546	11871	9831
547	11888	9805
548	11905	9780
549	11924	9756
550	11941	9731
551	11959	9706
552	11975	9680
553	11992	9654
554	12010	9629
555	12029	9606
556	12047	9582
557	12067	9559
558	12097	9544
559	12162	9556
560	12193	9541
561	12211	9517
562	12229	9492
563	12251	9471
564	12296	9467
565	12318	9445
566	12338	9422
567	12365	9404
568	12383	9380
569	12401	9355
570	12419	9331
571	12441	9309
572	12461	9286
573	12483	9264
574	12504	9242
575	12521	9217
576	12539	9192
577	12559	9169
578	12576	9144
579	12595	9120
580	12612	9095
581	12630	9071
582	12650	9048
583	12668	9024
584	12698	9007
585	12720	8986
586	12746	8967
587	12767	8946
588	12789	8924
589	12809	8901
590	12830	8879
591	12850	8856
592	12876	8837
593	12899	8816
594	12921	8795
595	12946	8776
596	12974	8758
597	13011	8746
598	13038	8728
599	13064	8709
600	13133	8719
601	13222	8741
602	13248	8722
603	13286	8710
604	13318	8695
605	13347	8678
606	13397	8674
607	13429	8658
608	13460	8642
609	13485	8621
610	13504	8597
611	13523	8573
612	13553	8556
613	13581	8538
614	13607	8518
615	13632	8498
616	13651	8474
617	13671	8450
618	13698	8431
619	13738	8420
620	13778	8409
621	13816	8396
622	13868	8392
623	13904	8378
624	13938	8363
625	13987	8356
626	14035	8349
627	14076	8338
628	14127	8332
629	14163	8318
630	14194	8300
631	14229	8285
632	14257	8266
633	14282	8245
634	14311	8226
635	14337	8205
636	14365	8186
637	14402	8172
638	14426	8150
639	14449	8127
640	14491	8116
641	14510	8091
642	14536	8070
643	14555	8046
644	14573	8020
645	14590	7995
646	14609	7970
647	14629	7946
648	14650	7923
649	14671	7899
650	14697	7879
651	14717	7855
652	14737	7831
653	14755	7806
654	14774	7782
655	14792	7757
656	14816	7735
657	14833	7709
658	14852	7685
659	14871	7661
660	14896	7639
661	14915	7615
662	14932	7590
663	14950	7565
664	14968	7540
665	14984	7514
666	15002	7489
667	15020	7465
668	15038	7440
669	15055	7415
670	15075	7391
671	15092	7366
672	15117	7345
673	15138	7322
674	15156	7297
675	15174	7273
676	15193	7248
677	15217	7227
678	15240	7205
679	15258	7180
680	15275	7155
681	15294	7131
682	15317	7109
683	15345	7089
684	15385	7074
685	15426	7061
686	15456	7041
687	15479	7019
688	15504	6998
689	15524	6974
690	15549	6953
691	15571	6930
692	15590	6906
693	15608	6882
694	15636	6861
695	15656	6838
696	15677	6815
697	15697	6791
698	15716	6767
699	15734	6743
700	15771	6727
701	15789	6702
702	15808	6678
703	15825	6653
704	15841	6628
705	15864	6606
706	15887	6584
707	15907	6560
708	15925	6536
709	15944	6512
710	15965	6489
711	15982	6464
712	16000	6440
713	16015	6415
714	16032	6390
715	16053	6367
716	16077	6345
717	16100	6323
718	16120	6300
719	16143	6277
720	16162	6254
721	16201	6238
722	16239	6221
723	16263	6199
724	16285	6177
725	16308	6154
726	16330	6132
727	16355	6110
728	16373	6086
729	16396	6064
730	16426	6044
731	16455	6024
732	16473	6000
733	16490	5976
734	16508	5951
735	16525	5927
736	16542	5903
737	16559	5878
738	16578	5855
739	16595	5830
740	16622	5810
741	16639	5785
742	16657	5761
743	16678	5738
744	16695	5714
745	16712	5690
746	16733	5667
747	16751	5643
748	16767	5619
749	16785	5595
750	16840	5583
751	16885	5568
752	16905	5545
753	16922	5521
754	16944	5498
755	16960	5474
756	16980	5450
757	17005	5429
758	17039	5410
759	17056	5386
760	17073	5362
761	17090	5337
762	17111	5314
763	17127	5290
764	17146	5267
765	17164	5243
766	17181	5219
767	17198	5195
768	17219	5172
769	17241	5150
770	17264	5127
771	17281	5103
772	17300	5080
773	17317	5056
774	17341	5034
775	17359	5010
776	17377	4987
777	17395	4963
778	17413	4940
779	17432	4916
780	17452	4893
781	17474	4871
782	17491	4847
783	17506	4823
784	17522	4799
785	17540	4775
786	17557	4751
787	17574	4728
788	17591	4704
789	17608	4680
790	17625	4657
791	17648	4634
792	17670	4612
793	17694	4590
794	17714	4567
795	17733	4544
796	17751	4521
797	17768	4497
798	17786	4474
799	17803	4450
800	17820	4427
801	17837	4403
802	17861	4382
803	17881	4359
804	17904	4337
805	17921	4313
806	17940	4290
807	17962	4268
808	17980	4245
809	17997	4221
810	18012	4197
811	18028	4174
812	18045	4150
813	18065	4128
814	18082	4104
815	18101	4081
816	18122	4059
817	18144	4037
818	18161	4013
819	18181	3991
820	18198	3967
821	18214	3944
822	18232	3921
823	18248	3897
824	18266	3874
825	18286	3852
826	18303	3828
827	18333	3808
828	18357	3786
829	18378	3764
830	18401	3742
831	18423	3720
832	18445	3698
833	18468	3675
834	18487	3653
835	18504	3630
836	18523	3607
837	18550	3586
838	18571	3563
839	18590	3540
840	18606	3517
841	18623	3494
842	18642	3472
843	18670	3450
844	18693	3428
845	18718	3407
846	18740	3385
847	18771	3364
848	18791	3342
849	18816	3320
850	18836	3297
851	18856	3275
852	18882	3254
853	18916	3233
854	18936	3211
855	18967	3190
856	18994	3169
857	19010	3146
858	19032	3124
859	19051	3101
860	19070	3078
861	19091	3056
862	19111	3033
863	19135	3012
864	19163	2990
865	19185	2968
866	19209	2946
867	19228	2924
868	19252	2902
869	19271	2879
870	19288	2856
871	19309	2834
872	19333	2812
873	19355	2790
874	19381	2768
875	19417	2748
876	19443	2727
877	19472	2705
878	19496	2683
879	19522	2662
880	19550	2640
881	19574	2618
882	19601	2597
883	19631	2576
884	19664	2555
885	19691	2533
886	19710	2511
887	19730	2488
888	19756	2466
889	19776	2444
890	19805	2422
891	19828	2400
892	19857	2379
893	19881	2357
894	19905	2335
895	19931	2313
896	19959	2291
897	19978	2269
898	19997	2246
899	20017	2224
900	20036	2201
901	20058	2179
902	20083	2157
903	20102	2134
904	20120	2112
905	20137	2089
906	20155	2066
907	20174	2044
908	20195	2021
909	20216	1999
910	20233	1976
911	20253	1954
912	20275	1932
913	20311	1911
914	20330	1888
915	20348	1866
916	20366	1843
917	20390	1821
918	20411	1799
919	20429	1776
920	20451	1754
921	20479	1732
922	20504	1710
923	20530	1688
924	20549	1666
925	20570	1643
926	20590	1621
927	20612	1599
928	20629	1576
929	20645	1553
930	20661	1531
931	20678	1508
932	20694	1486
933	20710	1463
934	20731	1441
935	20750	1418
936	20773	1396
937	20788	1374
938	20803	1351
939	20818	1328
940	20833	1306
941	20847	1283
942	20864	1261
943	20880	1238
944	20895	1216
945	20911	1193
946	20933	1171
947	20950	1149
948	20968	1126
949	20983	1104
950	20999	1081
951	21018	1059
952	21038	1037
953	21054	1015
954	21072	992
955	21090	970
956	21106	948
957	21123	926
958	21140	903
959	21177	882
960	21192	860
961	21208	837
962	21226	815
963	21250	793
964	21276	771
965	21304	749
966	21333	728
967	21363	706
968	21398	684
969	21421	662
970	21444	640
971	21460	618
972	21477	595
973	21496	573
974	21514	551
975	21531	529
976	21551	507
977	21571	485
978	21594	463
979	21612	441
980	21628	418
981	21645	396
982	21661	374
983	21682	352
984	21703	330
985	21721	308
986	21738	286
987	21758	264
988	21774	242
989	21795	220
990	21819	198
991	21840	176
992	21859	154
993	21875	132
994	21894	110
995	21918	88
996	21939	66
997	21956	44
998	21974	21
999	22001	0
