iter	MultiClass
305	0.4525492632
306	0.451891342
307	0.4514447509
308	0.4506284912
309	0.450089379
310	0.4495857057
311	0.4490169465
312	0.4484599146
313	0.447977779
314	0.4473679561
315	0.4468364234
316	0.4461846715
317	0.4456032039
318	0.4450314904
319	0.4444859885
320	0.4438261706
321	0.4432338737
322	0.44239956
323	0.4415858665
324	0.4410923372
325	0.4403258054
326	0.4396522515
327	0.4391606649
328	0.4384691539
329	0.438063819
330	0.4374243415
331	0.4367853134
332	0.4362185388
333	0.4357844731
334	0.4352792915
335	0.4347932949
336	0.4342210451
337	0.4335386061
338	0.4330260956
339	0.4326490631
340	0.4320714824
341	0.431616555
342	0.4311532194
343	0.4306647897
344	0.430203256
345	0.4296651557
346	0.429177297
347	0.4286336581
348	0.4282039704
349	0.4277554371
350	0.4272600369
351	0.4267851761
352	0.4263040183
353	0.4258268454
354	0.4253910944
355	0.4248816285
356	0.4245374307
357	0.424083464
358	0.4236098425
359	0.4231700234
360	0.4226663941
361	0.4221810106
362	0.4214994331
363	0.4209255842
364	0.4205479546
365	0.4201373007
366	0.4196911216
367	0.4193098636
368	0.4187374562
369	0.418286115
370	0.4179158157
371	0.4173379709
372	0.4168841899
373	0.4164888503
374	0.4159921436
375	0.4154579052
376	0.4150481931
377	0.4146056765
378	0.4141748023
379	0.4138053433
380	0.413270073
381	0.4128234272
382	0.4122688315
383	0.4118735146
384	0.4113463705
385	0.4108833804
386	0.410585331
387	0.4101695781
388	0.4098033359
389	0.4093940977
390	0.4088784473
391	0.408493467
392	0.4082482808
393	0.4076996032
394	0.4072656845
395	0.406688728
396	0.4063437025
397	0.4060027731
398	0.4054756864
399	0.4050604871
400	0.4046577454
401	0.4042655756
402	0.4037798333
403	0.4034343328
404	0.4031195744
405	0.4027001296
406	0.4023051148
407	0.4019660984
408	0.401538606
409	0.4011397803
410	0.4007503641
411	0.4004223122
412	0.4000543151
413	0.3997130906
414	0.3993464811
415	0.3990041857
416	0.3986331699
417	0.3981099061
418	0.3977428879
419	0.3974129486
420	0.3971281562
421	0.3966428837
422	0.3962804528
423	0.3958871423
424	0.3955490731
425	0.3952545742
426	0.3949904018
427	0.3945999964
428	0.3943370978
429	0.3938558723
430	0.3935305142
431	0.3932050048
432	0.3928459741
433	0.3925775291
434	0.3922212483
435	0.3919083372
436	0.3916718831
437	0.3912513515
438	0.3909537336
439	0.3905513002
440	0.3901117366
441	0.3897318587
442	0.3894976988
443	0.3890622192
444	0.3886630734
445	0.3884216261
446	0.3880769317
447	0.3878118727
448	0.3875479086
449	0.3871589926
450	0.3868437805
451	0.3865282832
452	0.3861944987
453	0.3858267434
454	0.3855007225
455	0.3851593937
456	0.3848877416
457	0.3846284797
458	0.3844034644
459	0.3842011976
460	0.3838584765
461	0.3835818189
462	0.3832234751
463	0.3828390036
464	0.3826605119
465	0.3824002718
466	0.3820515772
467	0.3817493688
468	0.3815046243
469	0.3812113429
470	0.3809109073
471	0.3806743665
472	0.3804582916
473	0.3801633264
474	0.3797923813
475	0.3795084464
476	0.3792513165
477	0.3790336801
478	0.3787853303
479	0.378455673
480	0.3781548608
481	0.3778188438
482	0.3774769302
483	0.3771628107
484	0.3769488297
485	0.3765365129
486	0.3762955431
487	0.3760584554
488	0.3757164015
489	0.375418701
490	0.3752273131
491	0.3748867613
492	0.3746835908
493	0.3744492402
494	0.374197716
495	0.3738107906
496	0.373557787
497	0.3732965611
498	0.3730468092
499	0.372797876
500	0.3725363215
501	0.3721961064
502	0.3719583963
503	0.3717114604
504	0.371486329
505	0.3711164855
506	0.3708830912
507	0.370570531
508	0.3703660532
509	0.3701272691
510	0.3698814097
511	0.3696025536
512	0.3693572951
513	0.3690283945
514	0.3688791603
515	0.3686296187
516	0.3684445523
517	0.3682169007
518	0.3679449851
519	0.3677479589
520	0.367569309
521	0.3673949203
522	0.3671335362
523	0.3669569706
524	0.3667564196
525	0.3664876956
526	0.3663076071
527	0.3660735592
528	0.3657130345
529	0.3655289103
530	0.3652341955
531	0.3650239233
532	0.3648314596
533	0.3646074836
534	0.364424705
535	0.3642439614
536	0.3639001346
537	0.3637018517
538	0.3634532167
539	0.3632107675
540	0.362902514
541	0.3626400237
542	0.3624456979
543	0.3622269173
544	0.3621301927
545	0.3618204164
546	0.3615260462
547	0.3613237119
548	0.3611035222
549	0.3608785529
550	0.360654793
551	0.3604349999
552	0.3601641804
553	0.3599207414
554	0.3595854361
555	0.3592864069
556	0.3590779867
557	0.3589140262
558	0.3586847885
559	0.3584658325
560	0.3582919461
561	0.357968952
562	0.3576634103
563	0.3574028523
564	0.3571162283
565	0.3569314985
566	0.3567360428
567	0.3565855807
568	0.3562775102
569	0.3560810978
570	0.3558889466
571	0.3556841805
572	0.355428891
573	0.3551777493
574	0.3550584971
575	0.3549443911
576	0.3547330802
577	0.3545135477
578	0.3541911381
579	0.3539134157
580	0.3537374476
581	0.3534228089
582	0.3531644869
583	0.3530270838
584	0.3526655027
585	0.3523722881
586	0.352144584
587	0.3519628474
588	0.3517715627
589	0.3515363786
590	0.3513796059
591	0.3511477287
592	0.3509286041
593	0.350770868
594	0.3506277382
595	0.3504283567
596	0.3502372988
597	0.3500733071
598	0.3499269561
599	0.349754486
600	0.349524098
601	0.3493461816
602	0.3491170421
603	0.3489550016
604	0.3488242817
605	0.348727283
606	0.3484998156
607	0.3483619148
608	0.3481685717
609	0.3479380964
610	0.3477916912
611	0.3476222022
612	0.3474755001
613	0.3473299599
614	0.3471717961
615	0.3470469459
616	0.3468059526
617	0.3466130606
618	0.3464247024
619	0.3462256127
620	0.3460652618
621	0.3459053119
622	0.3457073516
623	0.3455528476
624	0.3453345997
625	0.3451215598
626	0.3449020285
627	0.344686592
628	0.3444933055
629	0.3443183057
630	0.3441207854
631	0.3439938724
632	0.3438266353
633	0.343570924
634	0.3434032611
635	0.3432061916
636	0.3430888918
637	0.3428915143
638	0.3427181591
639	0.3425223633
640	0.3423619064
641	0.3421884956
642	0.3418832676
643	0.3416907701
644	0.3415568288
645	0.3414379898
646	0.3412555881
647	0.3410513595
648	0.3409239151
649	0.3407946421
650	0.3405407093
651	0.3403126508
652	0.3401074268
653	0.3399363105
654	0.3397308739
655	0.3395971821
656	0.33939922
657	0.3392656233
658	0.3391097089
659	0.3389652208
660	0.3387809399
661	0.3385994252
662	0.3384241464
663	0.338208739
664	0.3380685313
665	0.3378900836
666	0.3377356245
667	0.3376011977
668	0.3373678807
669	0.3372171707
670	0.3370881901
671	0.3369702765
672	0.336839854
673	0.3366547432
674	0.336479062
675	0.3361900277
676	0.335956856
677	0.335761272
678	0.3355768731
679	0.3354409015
680	0.3352906078
681	0.3351235695
682	0.3349688895
683	0.3348676065
684	0.3347190797
685	0.3346168248
686	0.3344584466
687	0.3342878258
688	0.3341595941
689	0.3339485457
690	0.3337763452
691	0.3336017047
692	0.333443828
693	0.3333021494
694	0.3331868897
695	0.333062532
696	0.332888198
697	0.3327653761
698	0.3326046472
699	0.3324411197
700	0.3322546099
701	0.3321006256
702	0.3319300217
703	0.3318093225
704	0.3316913591
705	0.3314517039
706	0.3312603126
707	0.3310927367
708	0.3309313385
709	0.330765835
710	0.3305853642
711	0.3304382501
712	0.3302830307
713	0.3301516664
714	0.3300569727
715	0.32992638
716	0.3297885566
717	0.3296042807
718	0.3294663927
719	0.3292893924
720	0.3291856995
721	0.3290104805
722	0.3287975122
723	0.3286389991
724	0.3284908683
725	0.3283490492
726	0.3282275265
727	0.3281229838
728	0.3280204566
729	0.3278748937
730	0.3276792301
731	0.3274874015
732	0.327270797
733	0.3271154133
734	0.3269708346
735	0.3268552292
736	0.3267170536
737	0.3266153031
738	0.3264840569
739	0.3263626361
740	0.3262333724
741	0.3261451158
742	0.3260477857
743	0.3259398867
744	0.3258387922
745	0.3257262039
746	0.3255705992
747	0.3254100699
748	0.3252685607
749	0.32512986
750	0.3250464104
751	0.3249204144
752	0.3248000522
753	0.3246880287
754	0.3245731284
755	0.3244321536
756	0.3243304764
757	0.3241880141
758	0.3240755259
759	0.3239541948
760	0.3237969596
761	0.3236927398
762	0.3235199878
763	0.3234288058
764	0.3232954986
765	0.323126573
766	0.3230147215
767	0.3228457888
768	0.3226798653
769	0.3225512111
770	0.3224001328
771	0.3223105721
772	0.3221811812
773	0.3220511131
774	0.3219238899
775	0.321784047
776	0.3216136411
777	0.321460912
778	0.3213389996
779	0.3212425103
780	0.3211386233
781	0.3210062268
782	0.3209136981
783	0.3208208917
784	0.3206106697
785	0.3205184758
786	0.3203889353
787	0.3202564275
788	0.3201284888
789	0.3199551906
790	0.319828512
791	0.3196962342
792	0.3196105028
793	0.3195412971
794	0.3194161275
795	0.3192701465
796	0.319163926
797	0.3190176134
798	0.3188838791
799	0.3187164435
800	0.3186200925
801	0.3185000379
802	0.3183590038
803	0.3182114349
804	0.3180190288
805	0.3178447281
806	0.3177100619
807	0.3175975102
808	0.3174929306
809	0.3173708207
810	0.3172673994
811	0.3171560758
812	0.3170798064
813	0.3169689296
814	0.3168825273
815	0.3168084279
816	0.3166896656
817	0.3166084382
818	0.316475323
819	0.3163668728
820	0.3161887622
821	0.3161035524
822	0.3159540751
823	0.3158154508
824	0.3157005353
825	0.315566055
826	0.3154827536
827	0.3154121366
828	0.3153306214
829	0.315164264
830	0.3150103648
831	0.3148622767
832	0.3147471517
833	0.3146645785
834	0.3145358881
835	0.314398975
836	0.3143156356
837	0.3141703409
838	0.3140410833
839	0.3139269815
840	0.3138488251
841	0.3137845876
842	0.3137103523
843	0.3135709655
844	0.3135079277
845	0.3133847592
846	0.3132750779
847	0.3131833412
848	0.3131076023
849	0.3129341071
850	0.3128049159
851	0.3127371335
852	0.3126459072
853	0.3125756796
854	0.3125100721
855	0.3124018924
856	0.3122986706
857	0.3122148436
858	0.3120865603
859	0.3119390454
860	0.3118360895
861	0.3117289027
862	0.3116167859
863	0.3114899055
864	0.3112999685
865	0.3111818283
866	0.3110546582
867	0.3109687227
868	0.3108621916
869	0.3107219409
870	0.310635606
871	0.3105007498
872	0.310380917
873	0.3102861907
874	0.3101708403
875	0.310054023
876	0.3099348338
877	0.3098210311
878	0.3096947278
879	0.3095991151
880	0.3094459418
881	0.3093373014
882	0.3092378745
883	0.30913019
884	0.3090222026
885	0.3089015784
886	0.3088469646
887	0.3087388297
888	0.3086475255
889	0.3085134578
890	0.308331089
891	0.3082608724
892	0.3081738701
893	0.3080594258
894	0.3079147631
895	0.30783799
896	0.3076942462
897	0.3076042384
898	0.3075045646
899	0.3073594973
900	0.3072464769
901	0.3071174051
902	0.3069933093
903	0.3068667386
904	0.3067525335
905	0.3066772077
906	0.3065820057
907	0.3064650879
908	0.3063254329
909	0.3061681209
910	0.3060843885
911	0.3059994736
912	0.3058740101
913	0.3057817812
914	0.3056470029
915	0.3055176419
916	0.3054524434
917	0.305352208
918	0.3052743972
919	0.3051675861
920	0.3050573906
921	0.3049672044
922	0.3048276918
923	0.3047505915
924	0.3046401331
925	0.3045396555
926	0.3044615344
927	0.3043868735
928	0.3043034125
929	0.3042125069
930	0.3041158959
931	0.3040462521
932	0.3039630675
933	0.3038910479
934	0.3037909647
935	0.30369436
936	0.3035815306
937	0.3035122613
938	0.3034212304
939	0.3032866551
940	0.303208059
941	0.3031103116
942	0.3030324613
943	0.3028991809
944	0.3027798126
945	0.3026913216
946	0.3025637502
947	0.3024173869
948	0.3023152291
949	0.3022254684
950	0.3021118195
951	0.3019953314
952	0.3019314165
953	0.3018467539
954	0.3017634428
955	0.3016876837
956	0.3015927602
957	0.3014807427
958	0.3014060044
959	0.3012723699
960	0.3011906239
961	0.3010664611
962	0.3009932782
963	0.3009211506
964	0.3008035976
965	0.3007012628
966	0.3006021146
967	0.3005151358
968	0.3004330669
969	0.300348905
970	0.3002294721
971	0.3001561504
972	0.3000812446
973	0.3000030899
974	0.2999071583
975	0.2998154726
976	0.2997394532
977	0.2996267033
978	0.2995386345
979	0.299431926
980	0.2993738627
981	0.2992756129
982	0.2992166866
983	0.2991187263
984	0.2990579167
985	0.2989377765
986	0.298861232
987	0.2987323712
988	0.2986488814
989	0.2985570987
990	0.2984777972
991	0.298371919
992	0.2982279304
993	0.2981543459
994	0.2980578921
995	0.2979616827
996	0.2978437395
997	0.2977507011
998	0.2976474964
999	0.2975176409
