iter	MultiClass
219	0.5345128281
220	0.5330245176
221	0.5317718742
222	0.5308008619
223	0.529537109
224	0.5281631619
225	0.5269334586
226	0.5255399204
227	0.5244235983
228	0.5230840105
229	0.5221453178
230	0.5209658653
231	0.5198214709
232	0.518536669
233	0.5171171685
234	0.5158913732
235	0.5146544877
236	0.513645052
237	0.5127293836
238	0.5116657096
239	0.5106327853
240	0.5097916993
241	0.5087904412
242	0.5077044592
243	0.5066580698
244	0.5055042477
245	0.5044877246
246	0.503496965
247	0.5022848866
248	0.5012418935
249	0.5002636064
250	0.4989848123
251	0.4981596762
252	0.4972233568
253	0.4962976142
254	0.4953539158
255	0.4941303749
256	0.4931760563
257	0.4919388855
258	0.4911947137
259	0.4903293594
260	0.4895315544
261	0.4885567685
262	0.4877020972
263	0.4866128366
264	0.4859087379
265	0.4848369905
266	0.4839117332
267	0.4829562346
268	0.482105984
269	0.4812115823
270	0.480276191
271	0.4793719966
272	0.4785181768
273	0.4775463203
274	0.4765723859
275	0.4758097336
276	0.4750404355
277	0.4742599001
278	0.4734609874
279	0.47265449
280	0.4717931075
281	0.4710803403
282	0.4701167293
283	0.4692503806
284	0.4682316604
285	0.4676115252
286	0.4669737967
287	0.4662970496
288	0.465492022
289	0.4646785374
290	0.4638655186
291	0.4631613722
292	0.4623859516
293	0.4618292732
294	0.4612622618
295	0.4605450587
296	0.4600116017
297	0.4592480972
298	0.4585885835
299	0.4578282787
300	0.45718256
301	0.4566470912
302	0.456210654
303	0.4555123048
304	0.4548661988
305	0.4541854308
306	0.453512401
307	0.4529234101
308	0.4523026423
309	0.4515385275
310	0.4509002663
311	0.4501399688
312	0.449415087
313	0.4488359299
314	0.4480772601
315	0.4474448974
316	0.4468620979
317	0.4462185349
318	0.4456630714
319	0.4447817821
320	0.4441497592
321	0.4435969662
322	0.4428603776
323	0.4421981847
324	0.441746493
325	0.4410625721
326	0.4403656009
327	0.4397379265
328	0.4392605611
329	0.4387367636
330	0.4381232653
331	0.4374213394
332	0.4367157322
333	0.4362500993
334	0.4358606806
335	0.4352978061
336	0.4347759357
337	0.4342037245
338	0.4339113965
339	0.43322663
340	0.4326639815
341	0.4321649445
342	0.431614609
343	0.431230407
344	0.4307105305
345	0.4301964165
346	0.4297326931
347	0.4293445953
348	0.4287583822
349	0.4282231675
350	0.4277045023
351	0.4272764728
352	0.4267464002
353	0.4262919691
354	0.4257679837
355	0.4253091335
356	0.4248312989
357	0.4243076069
358	0.4238759415
359	0.4234997184
360	0.4228764755
361	0.4224880948
362	0.4220020565
363	0.421525809
364	0.4211608867
365	0.420808957
366	0.4202929304
367	0.419884413
368	0.4195003074
369	0.4190050494
370	0.4184373068
371	0.4178739022
372	0.4173348679
373	0.4168795076
374	0.4164455234
375	0.4159415481
376	0.4156011986
377	0.4151055152
378	0.4148236182
379	0.4144215408
380	0.4138215139
381	0.4134611214
382	0.4128337856
383	0.4123242825
384	0.4119440554
385	0.4115434602
386	0.4111614333
387	0.4106960307
388	0.4102410212
389	0.4097694797
390	0.4094526857
391	0.4089273408
392	0.4084977441
393	0.4080740761
394	0.4077665184
395	0.4071934021
396	0.4068498018
397	0.4064674414
398	0.4060829024
399	0.4056310885
400	0.4051981644
401	0.4047699541
402	0.4042314946
403	0.4038253192
404	0.4034398723
405	0.4030261706
406	0.4026786491
407	0.4022483471
408	0.4018424907
409	0.4014851712
410	0.4011152445
411	0.4007358169
412	0.4004143805
413	0.4000496933
414	0.3996721047
415	0.399315721
416	0.3989931156
417	0.3986289956
418	0.3981694948
419	0.3978794998
420	0.3974340994
421	0.3969578685
422	0.396657438
423	0.3963503278
424	0.395955421
425	0.3956142637
426	0.395346634
427	0.3948581759
428	0.3944374337
429	0.3941564699
430	0.3937855877
431	0.3934118675
432	0.3931327614
433	0.3927283557
434	0.3924288681
435	0.392104387
436	0.3918248526
437	0.3914465555
438	0.3911677665
439	0.390814934
440	0.3906019446
441	0.3901858918
442	0.3897562336
443	0.3894047742
444	0.3890515607
445	0.388821803
446	0.3884727908
447	0.388179438
448	0.3878661503
449	0.3875162693
450	0.3871073903
451	0.386775787
452	0.3864597895
453	0.3860357575
454	0.3857276516
455	0.3853385268
456	0.3851050365
457	0.3847181445
458	0.3844687992
459	0.3842251431
460	0.3839958325
461	0.3836398587
462	0.3832828413
463	0.382930938
464	0.3825343704
465	0.3821975267
466	0.3819013054
467	0.3816219467
468	0.3811824288
469	0.3809478985
470	0.38066936
471	0.3804351532
472	0.3801466649
473	0.3798178922
474	0.3795197324
475	0.3791854163
476	0.3788450959
477	0.3786052645
478	0.3784529627
479	0.3781931826
480	0.3779585291
481	0.3777100924
482	0.3773679043
483	0.3770344747
484	0.3767244506
485	0.3764527249
486	0.3760085635
487	0.3757737488
488	0.3754097504
489	0.3751537911
490	0.3749287095
491	0.3746153849
492	0.3742040266
493	0.373893154
494	0.3736933196
495	0.3732851672
496	0.3730036328
497	0.3727771372
498	0.3723656075
499	0.3720526151
500	0.3717636233
501	0.3714330511
502	0.3710824137
503	0.370876146
504	0.3706370498
505	0.3703196212
506	0.3701000392
507	0.3698296872
508	0.3696506052
509	0.3694633758
510	0.3691241527
511	0.368882782
512	0.368548039
513	0.3682889643
514	0.3680931586
515	0.3679084032
516	0.3677001648
517	0.3675425161
518	0.3673088168
519	0.3671103041
520	0.3669025536
521	0.3666363123
522	0.3664571347
523	0.3661729161
524	0.3659061152
525	0.3656141088
526	0.36517249
527	0.364994107
528	0.3648138339
529	0.3646961378
530	0.3644714949
531	0.3641949904
532	0.3639933751
533	0.3637145626
534	0.3634738723
535	0.3632574607
536	0.3630331547
537	0.3628415103
538	0.3626007061
539	0.362269141
540	0.3620076878
541	0.3617486546
542	0.3614518545
543	0.3611929988
544	0.360961305
545	0.3606972923
546	0.3605074537
547	0.3601993786
548	0.3598565805
549	0.3596460986
550	0.3594299157
551	0.3591847827
552	0.3589556907
553	0.3586334353
554	0.3583296326
555	0.3581148791
556	0.3578622663
557	0.357642462
558	0.3573770975
559	0.3572436171
560	0.3570300279
561	0.356751518
562	0.3565548862
563	0.3563221876
564	0.3560161204
565	0.3558431433
566	0.3556881848
567	0.3555656693
568	0.3552778066
569	0.3550267265
570	0.3548775365
571	0.3546994253
572	0.3544087705
573	0.3541361728
574	0.3539620981
575	0.3538135684
576	0.3536303886
577	0.3534098777
578	0.353200788
579	0.3530624294
580	0.3528381565
581	0.3525832368
582	0.3523291371
583	0.3521821698
584	0.3520086024
585	0.3517032791
586	0.3514638182
587	0.3512042588
588	0.3510355347
589	0.3508489033
590	0.3506302745
591	0.3502536434
592	0.3500957914
593	0.3499491918
594	0.3498063954
595	0.3496103207
596	0.3494106247
597	0.3491512211
598	0.349018439
599	0.3488278149
600	0.3485785555
601	0.3482955095
602	0.348187547
603	0.3479572483
604	0.3478168926
605	0.3476044628
606	0.3474305947
607	0.3472038918
608	0.3469539394
609	0.3466961667
610	0.3464592826
611	0.3462290165
612	0.3460723098
613	0.34590642
614	0.3457779546
615	0.3455652262
616	0.3453988204
617	0.345160041
618	0.3449766864
619	0.344852869
620	0.3446990774
621	0.3445033585
622	0.3442621695
623	0.3441170321
624	0.3439093073
625	0.3436994046
626	0.3435446156
627	0.3433281792
628	0.3432024817
629	0.343067903
630	0.3429190434
631	0.3428126297
632	0.3426356727
633	0.3424940193
634	0.3423169892
635	0.3421630956
636	0.3419603493
637	0.3417936469
638	0.341634933
639	0.3413648591
640	0.3412449767
641	0.3411070331
642	0.3408311842
643	0.3406097379
644	0.3404535711
645	0.3402411486
646	0.3400783775
647	0.3399303973
648	0.3398008518
649	0.3396068617
650	0.3393147053
651	0.3391405631
652	0.338964143
653	0.3387365123
654	0.3385656129
655	0.3384368546
656	0.338259646
657	0.3380257521
658	0.3378429819
659	0.3377004555
660	0.3375414834
661	0.3373153065
662	0.3371063156
663	0.336935734
664	0.3367946465
665	0.3366561713
666	0.3365481295
667	0.3364159022
668	0.3362854543
669	0.3361489789
670	0.3359997846
671	0.3357790476
672	0.3357056863
673	0.3355715199
674	0.3353837417
675	0.3352009273
676	0.3350349213
677	0.3348915274
678	0.3346426694
679	0.3345082948
680	0.3343404921
681	0.3342052663
682	0.3340927811
683	0.3339692096
684	0.3338173157
685	0.3336815456
686	0.3335091655
687	0.3333442517
688	0.3331198299
689	0.3330280444
690	0.3328961792
691	0.3328003768
692	0.3326146264
693	0.3323938323
694	0.3322646134
695	0.3321294706
696	0.3320117548
697	0.331852004
698	0.3317241747
699	0.3315988902
700	0.3313682658
701	0.3312156646
702	0.3310360941
703	0.3308321142
704	0.330655348
705	0.3305320413
706	0.3303746656
707	0.3301670277
708	0.3300083892
709	0.3298683778
710	0.3296740068
711	0.3294743666
712	0.3292959693
713	0.3291993531
714	0.3290867798
715	0.3289252024
716	0.3287681136
717	0.328623904
718	0.3283822568
719	0.3282408689
720	0.3281456834
721	0.3280165786
722	0.3279005503
723	0.3277785079
724	0.3276550634
725	0.3274870702
726	0.3273235491
727	0.3271598815
728	0.3270453154
729	0.3269291367
730	0.3267659327
731	0.326613233
732	0.326432097
733	0.3262595064
734	0.326129311
735	0.326033239
736	0.3257954654
737	0.3256631158
738	0.3255116215
739	0.3253778469
740	0.3252191365
741	0.325091268
742	0.3249846499
743	0.324855571
744	0.3247384947
745	0.324583343
746	0.3244754438
747	0.3243171972
748	0.324159488
749	0.3240019627
750	0.3238347998
751	0.3236896364
752	0.323537454
753	0.3234294205
754	0.323306396
755	0.3231340614
756	0.3230557369
757	0.322962492
758	0.3228157089
759	0.3227052969
760	0.322605251
761	0.3224855553
762	0.3223195073
763	0.3221877699
764	0.3220746193
765	0.3219078174
766	0.3217984592
767	0.3216811587
768	0.3215588987
769	0.3213607644
770	0.3212188458
771	0.3210391168
772	0.3208807345
773	0.3207352272
774	0.3205836736
775	0.3204627084
776	0.3203032556
777	0.3201649378
778	0.3199949317
779	0.3198855754
780	0.3197125198
781	0.3195664721
782	0.3194341165
783	0.3193079195
784	0.3191100939
785	0.3190371584
786	0.3189315953
787	0.3187516287
788	0.3186437503
789	0.318496489
790	0.3183424633
791	0.3181774499
792	0.3180688957
793	0.317978123
794	0.317867514
795	0.3177454405
796	0.3176006306
797	0.3174793378
798	0.3173495346
799	0.3171118657
800	0.3169880075
801	0.316887093
802	0.3167607027
803	0.3166550626
804	0.3164386429
805	0.3163227979
806	0.3161649532
807	0.3160706045
808	0.315919348
809	0.3157628245
810	0.3155925965
811	0.3154802297
812	0.3154009443
813	0.3152751968
814	0.3151409278
815	0.3149991817
816	0.314899108
817	0.3147676342
818	0.3145878471
819	0.3143959381
820	0.3142949475
821	0.3141693175
822	0.3140205826
823	0.3139058265
824	0.3138175175
825	0.3136677855
826	0.3135710514
827	0.313397588
828	0.3132531648
829	0.313162596
830	0.313033268
831	0.3129199771
832	0.3127760655
833	0.3126962527
834	0.3125669891
835	0.3124673971
836	0.3123563806
837	0.3122545944
838	0.312111064
839	0.3120094007
840	0.3118914905
841	0.3118270669
842	0.3116793889
843	0.3115764957
844	0.3114586449
845	0.311305067
846	0.3111934308
847	0.3110919707
848	0.3109854821
849	0.3108695077
850	0.3107854894
851	0.3106945223
852	0.3106012566
853	0.3105094276
854	0.310431756
855	0.3103579997
856	0.3102143269
857	0.3100681605
858	0.3099859838
859	0.3098716526
860	0.3097733725
861	0.309633224
862	0.3095679102
863	0.3094667939
864	0.3093876933
865	0.3092378821
866	0.3090375974
867	0.3089101043
868	0.3088332008
869	0.3087309075
870	0.3086229838
871	0.3085008874
872	0.3084120181
873	0.3083218804
874	0.3082227033
875	0.3081500598
876	0.3080238746
877	0.3079131846
878	0.3077913977
879	0.3076352738
880	0.3074949591
881	0.3073813141
882	0.3073116892
883	0.3071866058
884	0.3071012576
885	0.3069720514
886	0.3068697719
887	0.3067470799
888	0.3066429799
889	0.3064809489
890	0.3063802834
891	0.3062768038
892	0.3061084845
893	0.3060111318
894	0.3059266954
895	0.3058249106
896	0.3057358282
897	0.3056094704
898	0.3055320718
899	0.3054397854
900	0.3053388013
901	0.3052572757
902	0.3051164339
903	0.305016217
904	0.3049293049
905	0.3048089649
906	0.3047466512
907	0.3046641297
908	0.3045620354
909	0.3043732592
910	0.3042371087
911	0.3041089113
912	0.3040160256
913	0.3039472941
914	0.3038132838
915	0.3036781318
916	0.3035942977
917	0.303450017
918	0.3033253545
919	0.3032440652
920	0.3031412246
921	0.3030356049
922	0.3029724799
923	0.3028487139
924	0.3027546788
925	0.3026444839
926	0.3025410469
927	0.3024604647
928	0.3023440085
929	0.3022762375
930	0.3021440095
931	0.3020327887
932	0.3019206943
933	0.3018620029
934	0.3017648514
935	0.301708064
936	0.3016306091
937	0.3015399089
938	0.3014483072
939	0.3013429056
940	0.3012442213
941	0.3011637379
942	0.3011018233
943	0.3010222538
944	0.3009268223
945	0.3008710211
946	0.3007988395
947	0.3007152843
948	0.3005966083
949	0.3005035845
950	0.3003544738
951	0.3002730308
952	0.300208932
953	0.3000971651
954	0.3000380211
955	0.2999577044
956	0.2998732557
957	0.2997167279
958	0.2996298079
959	0.2994805973
960	0.2993706158
961	0.2992901077
962	0.2991716571
963	0.2990346958
964	0.2989758902
965	0.2988698272
966	0.2987675033
967	0.2987140417
968	0.2986341879
969	0.2985066595
970	0.2984090061
971	0.2983529693
972	0.298214566
973	0.2981282797
974	0.2980021531
975	0.297842313
976	0.2977158221
977	0.2976186461
978	0.2975324433
979	0.2974458027
980	0.2973510891
981	0.2972495772
982	0.2971491753
983	0.2970289366
984	0.296910111
985	0.2968394512
986	0.2967434491
987	0.2966766978
988	0.2965608561
989	0.2964525275
990	0.2963506881
991	0.2962847031
992	0.2961737771
993	0.2960904647
994	0.2960065709
995	0.2959196038
996	0.2958303196
997	0.2957499273
998	0.2956247639
999	0.2955148735
1000	0.2954127971
1001	0.2953648135
1002	0.2952776659
1003	0.2951454762
1004	0.2949819788
1005	0.294913979
1006	0.2948205747
1007	0.2947274698
1008	0.2946250938
1009	0.2945705101
1010	0.2944656648
1011	0.2943226113
1012	0.2942377191
1013	0.2941356767
1014	0.2940679235
1015	0.2939735191
1016	0.293855874
1017	0.2937230619
1018	0.2936436057
1019	0.293559722
1020	0.293432446
1021	0.2933286701
1022	0.2932197695
1023	0.2931040753
1024	0.2929797884
1025	0.2929036269
1026	0.2928268778
1027	0.2927403094
1028	0.2926876906
1029	0.2925782527
1030	0.2924585535
1031	0.2923802619
1032	0.2922930429
1033	0.2921728054
1034	0.2921028928
1035	0.2920308215
1036	0.2918920629
1037	0.2918043079
1038	0.2916551447
1039	0.2914833973
1040	0.2913506805
1041	0.2912137103
1042	0.2911141982
1043	0.2910149475
1044	0.2909124826
1045	0.2908381645
1046	0.2907155665
1047	0.290604499
1048	0.2905076613
1049	0.2904368921
1050	0.2903247681
1051	0.2902524591
1052	0.2901584708
1053	0.2900731578
1054	0.2899917638
1055	0.2899307043
1056	0.2898577104
1057	0.2897890874
1058	0.2896845815
1059	0.2896031242
1060	0.2894900868
1061	0.2894377622
1062	0.2892939247
1063	0.2891622535
1064	0.2890629624
1065	0.2889884126
1066	0.2889148789
1067	0.2888520996
1068	0.2887663152
1069	0.2886203337
1070	0.288486223
1071	0.2883632089
1072	0.2882816464
1073	0.2881848375
1074	0.2880790247
1075	0.2880028795
1076	0.2879290022
1077	0.2878632004
1078	0.2877615234
1079	0.2876933054
1080	0.2876352804
1081	0.2874649776
1082	0.2873943786
1083	0.2872871137
1084	0.2871874378
1085	0.2870750647
1086	0.2869808208
1087	0.2869004785
1088	0.2868304912
1089	0.2867727576
1090	0.2867089965
1091	0.2866419153
1092	0.2865294411
1093	0.2864553112
1094	0.2863560861
1095	0.2862995202
1096	0.2862281704
1097	0.2860982654
1098	0.2860283491
1099	0.2859692844
1100	0.2858740833
1101	0.2857814132
1102	0.285684879
1103	0.2856348765
1104	0.2855475881
1105	0.2854922344
1106	0.2854131979
1107	0.2853513911
1108	0.2852940743
1109	0.2851539172
1110	0.2850660091
1111	0.284994977
1112	0.2849072535
1113	0.2848286571
1114	0.2847366285
1115	0.2846759641
1116	0.2845199025
1117	0.2844460372
1118	0.2843698637
1119	0.2842824102
1120	0.2842099311
1121	0.2840995814
1122	0.2840285002
1123	0.2839481575
1124	0.2838765684
1125	0.2837781662
1126	0.2836970636
1127	0.2835919504
1128	0.283493068
1129	0.2834188511
1130	0.2833610148
1131	0.2833198804
1132	0.2832403933
1133	0.2831519302
1134	0.2830786211
1135	0.2830130456
1136	0.2829243298
1137	0.2828254584
1138	0.2827443768
1139	0.2826306968
1140	0.2825883083
1141	0.2825248903
1142	0.2824187742
1143	0.2823591384
1144	0.2823046454
1145	0.2822582177
1146	0.2821559185
1147	0.2820711918
1148	0.2819655371
1149	0.2819125817
1150	0.2818269814
1151	0.2817604611
1152	0.2817022535
1153	0.281617922
1154	0.281503459
1155	0.2813806093
1156	0.281304615
1157	0.2812465642
1158	0.2811993521
1159	0.2810949182
1160	0.2810263342
1161	0.2809738682
1162	0.2808568871
1163	0.2807949408
1164	0.2807367057
1165	0.2806479157
1166	0.2805701865
1167	0.2805015909
1168	0.2804344765
1169	0.2803717547
1170	0.2802629702
1171	0.2801278388
1172	0.2800740369
1173	0.279983985
1174	0.2798952881
1175	0.2798036741
1176	0.2797352048
1177	0.2796531001
1178	0.2795428462
1179	0.2794234087
1180	0.2793574512
1181	0.2792794336
1182	0.2792009369
1183	0.2790999637
1184	0.2790359434
1185	0.278952999
1186	0.2788654612
1187	0.27882895
1188	0.2787539262
1189	0.2786851757
1190	0.2785859533
1191	0.2785266786
1192	0.2784378559
1193	0.2783585173
1194	0.2783067724
1195	0.2782577644
1196	0.2781614211
1197	0.2780908195
1198	0.2780209414
1199	0.277956757
1200	0.2778516891
1201	0.2777676174
1202	0.2776680987
1203	0.2775781913
1204	0.277500754
1205	0.2774274757
1206	0.2773268158
1207	0.2772521079
1208	0.2771916092
1209	0.2771173229
1210	0.2770207133
1211	0.2769377459
1212	0.2768888599
1213	0.2768306295
1214	0.2767303536
1215	0.2767011339
1216	0.2766356776
1217	0.276550941
1218	0.2764766917
1219	0.2764194133
1220	0.2763467017
1221	0.2762788444
1222	0.2762219877
1223	0.2761019234
1224	0.2760520643
1225	0.2760044556
1226	0.2759278783
1227	0.275865022
1228	0.2758123933
1229	0.2757312083
1230	0.2756401304
1231	0.2755579029
1232	0.2754902413
1233	0.275403881
1234	0.2752977239
1235	0.2752292819
1236	0.2751618578
1237	0.2750826115
1238	0.2750441851
1239	0.2749702547
1240	0.2749156823
1241	0.2748425555
1242	0.2747851832
1243	0.274735458
1244	0.2746671037
1245	0.2745934677
1246	0.2745150931
1247	0.2744491043
1248	0.274383854
1249	0.2742961217
1250	0.2742376257
1251	0.2742075204
1252	0.2741607561
1253	0.2741226355
1254	0.2740353122
1255	0.2739554725
1256	0.2738693469
1257	0.2738234272
1258	0.2737078197
1259	0.2736411193
1260	0.2735787317
1261	0.2734734222
1262	0.273420041
1263	0.2733293621
1264	0.2732439078
1265	0.2732046068
1266	0.2731385896
1267	0.2730236141
1268	0.27294644
1269	0.2728718891
1270	0.2727670357
1271	0.2727253362
1272	0.2726749463
1273	0.2726229193
1274	0.2725710469
1275	0.2725216928
1276	0.2724503115
1277	0.2723725954
1278	0.2723299221
1279	0.2722749115
1280	0.2721858557
1281	0.2721340441
1282	0.2720770704
1283	0.2720002847
1284	0.2719152494
1285	0.2718396425
1286	0.2717828968
1287	0.2717184458
1288	0.2716225423
1289	0.2715885584
1290	0.2715402916
1291	0.2715069128
1292	0.2714108345
1293	0.2713536466
1294	0.2713011476
1295	0.2712243211
1296	0.2711488783
1297	0.2710673478
1298	0.2710298401
1299	0.2709731749
1300	0.2708900541
1301	0.2707993386
1302	0.2707533414
1303	0.2706840767
1304	0.2706433679
1305	0.2705578365
1306	0.2704716221
1307	0.2704193682
1308	0.2703545167
1309	0.2702978304
1310	0.2702599311
1311	0.2702206678
1312	0.270173889
1313	0.2701231237
1314	0.2700244345
1315	0.2699801236
1316	0.2699481251
1317	0.2698874815
1318	0.2698224974
1319	0.2697766136
1320	0.2697145753
1321	0.2696684175
1322	0.2696070989
1323	0.269543701
1324	0.269496408
1325	0.2694740231
1326	0.2694120085
1327	0.2693347413
1328	0.2692802389
1329	0.2692146108
1330	0.2691536609
1331	0.2690477397
1332	0.2689923442
1333	0.2689220444
1334	0.2688508417
1335	0.268783108
1336	0.2686903721
1337	0.268612691
1338	0.2685391202
1339	0.2685036542
1340	0.26846146
1341	0.2684164314
1342	0.2683187766
1343	0.2682501506
1344	0.2681638999
1345	0.2681143892
1346	0.2680291841
1347	0.2679766878
1348	0.2679390217
1349	0.2678625774
1350	0.2677661801
1351	0.267704789
1352	0.2676715157
1353	0.2675550549
1354	0.2674874634
1355	0.2674351343
1356	0.2673813298
1357	0.2673115171
1358	0.2672677926
1359	0.267212246
1360	0.267153039
1361	0.2671047652
1362	0.2670463289
1363	0.2669940942
1364	0.2669485433
1365	0.2668842768
1366	0.2668252045
1367	0.266750728
1368	0.2666983843
1369	0.2666289518
1370	0.2665730058
1371	0.2665115753
1372	0.2664048705
1373	0.2663342082
1374	0.2662612106
1375	0.2661992374
1376	0.2661630757
1377	0.2661121218
1378	0.2660425225
1379	0.2659254545
1380	0.265861452
1381	0.2657884274
1382	0.2657420596
1383	0.2656922396
1384	0.2656205047
1385	0.2655648925
1386	0.2655188547
1387	0.2654528078
1388	0.265401072
1389	0.2653191559
1390	0.2652298282
1391	0.2651889365
1392	0.2651408006
1393	0.2650335065
1394	0.2649787908
1395	0.2649313759
1396	0.2648685997
1397	0.2647925017
1398	0.2647316181
1399	0.2646497583
1400	0.2646166591
1401	0.2645697505
1402	0.2645315293
1403	0.264484522
1404	0.2644362323
1405	0.2644017831
1406	0.2643288731
1407	0.2642665948
1408	0.2641853392
1409	0.264146429
1410	0.2641019706
1411	0.2640601846
1412	0.264008666
1413	0.2639638698
1414	0.2638782616
1415	0.2638375575
1416	0.2637817436
1417	0.263693292
1418	0.2636301094
1419	0.2635822707
1420	0.263489025
1421	0.2634244757
1422	0.2633641203
1423	0.2632999614
1424	0.2632418046
1425	0.2631671683
1426	0.2630720518
1427	0.2630129238
1428	0.2629471198
1429	0.2628774391
1430	0.2628137559
1431	0.2627707462
1432	0.2627142819
1433	0.2626574818
1434	0.2626014963
1435	0.2625348538
1436	0.2624548803
1437	0.2624083777
1438	0.2623588187
1439	0.2623147413
1440	0.2622620133
1441	0.2622116868
1442	0.262142653
1443	0.2620849582
1444	0.2620221357
1445	0.261976233
1446	0.2619026518
1447	0.2618564904
1448	0.2617955097
1449	0.2617484985
1450	0.2616907229
1451	0.2616141675
1452	0.2615629592
1453	0.2615104844
1454	0.261477448
1455	0.2614305964
1456	0.2613788091
1457	0.2613319193
1458	0.2612448814
1459	0.2612064624
1460	0.2611725289
1461	0.2611276677
1462	0.2610840105
1463	0.2610165075
1464	0.2609658696
1465	0.2609151798
1466	0.2608607532
1467	0.2608040101
1468	0.2607526444
1469	0.2606984459
1470	0.2606705582
1471	0.2606076577
1472	0.2605388174
1473	0.2604782665
1474	0.2604253565
1475	0.260370636
1476	0.2603117941
1477	0.2602706969
1478	0.2602302923
1479	0.2601626802
1480	0.2601176407
1481	0.2600457694
1482	0.2599559588
1483	0.2598840194
1484	0.2598268723
1485	0.2597648301
1486	0.259732194
1487	0.2596584765
1488	0.2596160106
1489	0.259567202
1490	0.2595182841
1491	0.2594541959
1492	0.259385006
1493	0.2593416359
1494	0.259301734
1495	0.2592339359
1496	0.2592064301
1497	0.2591518877
1498	0.2590675083
1499	0.2589817038
