iter	Passed	Remaining
619	9642	13686
620	9662	13676
621	9681	13666
622	9702	13658
623	9718	13643
624	9738	13633
625	9753	13617
626	9771	13605
627	9797	13603
628	9820	13598
629	9842	13592
630	9862	13582
631	9879	13568
632	9894	13552
633	9909	13535
634	9923	13518
635	9935	13497
636	9949	13479
637	9962	13460
638	9977	13443
639	9991	13425
640	10004	13406
641	10017	13387
642	10031	13369
643	10044	13351
644	10059	13334
645	10075	13320
646	10091	13303
647	10105	13286
648	10121	13271
649	10136	13256
650	10154	13242
651	10173	13232
652	10187	13214
653	10201	13196
654	10215	13178
655	10238	13172
656	10252	13155
657	10266	13137
658	10280	13119
659	10293	13101
660	10306	13082
661	10321	13065
662	10335	13047
663	10349	13030
664	10361	13010
665	10374	12992
666	10389	12975
667	10404	12958
668	10417	12940
669	10431	12922
670	10444	12903
671	10458	12886
672	10472	12868
673	10486	12851
674	10502	12836
675	10516	12819
676	10530	12802
677	10545	12785
678	10565	12774
679	10588	12767
680	10608	12757
681	10624	12742
682	10641	12729
683	10659	12716
684	10673	12698
685	10691	12686
686	10710	12674
687	10726	12659
688	10742	12645
689	10758	12629
690	10779	12620
691	10798	12609
692	10821	12601
693	10842	12592
694	10858	12577
695	10875	12563
696	10893	12550
697	10914	12540
698	10933	12528
699	10949	12514
700	10964	12496
701	10979	12481
702	10994	12464
703	11009	12447
704	11023	12430
705	11036	12412
706	11051	12396
707	11068	12381
708	11082	12364
709	11096	12346
710	11110	12329
711	11129	12317
712	11146	12302
713	11164	12290
714	11185	12280
715	11203	12267
716	11225	12258
717	11247	12250
718	11278	12251
719	11300	12242
720	11314	12224
721	11339	12218
722	11359	12207
723	11381	12198
724	11405	12191
725	11426	12182
726	11449	12173
727	11476	12169
728	11492	12154
729	11515	12146
730	11540	12140
731	11556	12125
732	11573	12110
733	11590	12096
734	11608	12081
735	11623	12065
736	11643	12054
737	11668	12047
738	11688	12036
739	11708	12025
740	11725	12010
741	11739	11992
742	11755	11976
743	11769	11959
744	11783	11941
745	11797	11923
746	11811	11906
747	11826	11889
748	11840	11872
749	11856	11856
750	11873	11841
751	11891	11828
752	11905	11810
753	11920	11793
754	11934	11776
755	11949	11759
756	11962	11741
757	11976	11723
758	11990	11706
759	12006	11690
760	12020	11672
761	12035	11656
762	12051	11640
763	12065	11623
764	12080	11606
765	12094	11589
766	12109	11572
767	12123	11555
768	12138	11538
769	12155	11523
770	12175	11512
771	12192	11497
772	12207	11480
773	12222	11464
774	12236	11447
775	12251	11430
776	12265	11412
777	12279	11395
778	12297	11381
779	12315	11368
780	12329	11350
781	12343	11333
782	12360	11319
783	12378	11304
784	12393	11287
785	12406	11270
786	12420	11252
787	12438	11238
788	12461	11229
789	12552	11281
790	12575	11271
791	12606	11269
792	12636	11266
793	12670	11266
794	12700	11262
795	12724	11254
796	12750	11246
797	12765	11229
798	12781	11213
799	12796	11197
800	12811	11179
801	12824	11161
802	12838	11143
803	12854	11127
804	12870	11111
805	12889	11098
806	12911	11087
807	12928	11072
808	12943	11055
809	12958	11038
810	12971	11020
811	12986	11002
812	13000	10985
813	13013	10967
814	13028	10950
815	13043	10933
816	13059	10917
817	13074	10900
818	13095	10888
819	13113	10874
820	13135	10863
821	13158	10853
822	13180	10842
823	13199	10828
824	13217	10814
825	13234	10798
826	13250	10783
827	13269	10769
828	13284	10752
829	13304	10739
830	13327	10729
831	13346	10715
832	13365	10702
833	13384	10688
834	13402	10673
835	13419	10658
836	13434	10641
837	13451	10626
838	13471	10613
839	13487	10597
840	13504	10582
841	13522	10567
842	13541	10553
843	13561	10540
844	13586	10531
845	13604	10517
846	13620	10501
847	13636	10484
848	13653	10469
849	13670	10453
850	13686	10437
851	13703	10422
852	13720	10407
853	13738	10392
854	13755	10376
855	13775	10363
856	13831	10377
857	13855	10367
858	13872	10351
859	13889	10336
860	13914	10326
861	13945	10321
862	13976	10316
863	13995	10302
864	14012	10286
865	14033	10274
866	14060	10265
867	14082	10253
868	14106	10242
869	14141	10240
870	14166	10230
871	14193	10222
872	14211	10206
873	14229	10191
874	14244	10174
875	14259	10157
876	14273	10139
877	14288	10122
878	14303	10105
879	14316	10086
880	14330	10068
881	14345	10051
882	14362	10035
883	14380	10020
884	14396	10004
885	14415	9990
886	14429	9972
887	14445	9955
888	14460	9938
889	14475	9921
890	14490	9903
891	14504	9886
892	14519	9869
893	14535	9853
894	14550	9835
895	14565	9818
896	14581	9802
897	14596	9785
898	14613	9769
899	14626	9751
900	14641	9733
901	14656	9716
902	14672	9700
903	14693	9687
904	14711	9672
905	14729	9656
906	14745	9640
907	14760	9623
908	14774	9605
909	14788	9588
910	14803	9571
911	14823	9557
912	14837	9539
913	14851	9521
914	14865	9504
915	14880	9487
916	14895	9470
917	14911	9453
918	14933	9440
919	14954	9428
920	14979	9417
921	14994	9400
922	15008	9382
923	15022	9364
924	15037	9347
925	15055	9332
926	15086	9325
927	15110	9314
928	15134	9302
929	15165	9295
930	15190	9283
931	15207	9268
932	15224	9251
933	15245	9238
934	15260	9221
935	15281	9208
936	15299	9192
937	15314	9175
938	15333	9160
939	15354	9147
940	15370	9130
941	15387	9114
942	15402	9098
943	15416	9079
944	15430	9062
945	15445	9045
946	15461	9028
947	15480	9013
948	15502	9000
949	15519	8985
950	15535	8968
951	15555	8954
952	15575	8940
953	15595	8925
954	15621	8914
955	15644	8902
956	15672	8892
957	15692	8878
958	15712	8863
959	15731	8849
960	15746	8831
961	15761	8814
962	15779	8799
963	15795	8782
964	15815	8767
965	15832	8752
966	15849	8736
967	15865	8719
968	15881	8702
969	15897	8686
970	15922	8674
971	15940	8658
972	15959	8643
973	15976	8627
974	15992	8611
975	16011	8596
976	16029	8580
977	16045	8564
978	16065	8549
979	16084	8534
980	16104	8520
981	16122	8504
982	16138	8487
983	16156	8472
984	16173	8456
985	16191	8440
986	16211	8425
987	16233	8412
988	16256	8399
989	16272	8382
990	16288	8366
991	16347	8371
992	16381	8364
993	16413	8355
994	16446	8347
995	16471	8334
996	16486	8317
997	16510	8304
998	16535	8292
999	16553	8276
1000	16572	8261
1001	16589	8245
1002	16609	8230
1003	16627	8214
1004	16643	8197
1005	16661	8181
1006	16679	8165
1007	16693	8148
1008	16710	8131
1009	16730	8116
1010	16750	8102
1011	16771	8087
1012	16788	8071
1013	16805	8054
1014	16826	8040
1015	16841	8022
1016	16859	8006
1017	16878	7991
1018	16893	7974
1019	16910	7958
1020	16927	7941
1021	16940	7923
1022	16955	7905
1023	16975	7890
1024	16989	7873
1025	17008	7857
1026	17027	7842
1027	17044	7825
1028	17062	7810
1029	17084	7795
1030	17105	7781
1031	17126	7766
1032	17147	7752
1033	17174	7740
1034	17200	7727
1035	17227	7715
1036	17253	7703
1037	17277	7690
1038	17302	7677
1039	17327	7664
1040	17356	7652
1041	17382	7640
1042	17407	7627
1043	17427	7611
1044	17447	7596
1045	17468	7581
1046	17490	7567
1047	17511	7552
1048	17528	7536
1049	17549	7521
1050	17572	7507
1051	17594	7492
1052	17617	7478
1053	17634	7462
1054	17653	7446
1055	17669	7429
1056	17690	7414
1057	17711	7399
1058	17738	7386
1059	17770	7376
1060	17807	7367
1061	17838	7357
1062	17866	7344
1063	17892	7332
1064	17923	7320
1065	17942	7305
1066	17963	7289
1067	17987	7275
1068	18012	7262
1069	18038	7249
1070	18072	7239
1071	18111	7231
1072	18133	7216
1073	18155	7201
1074	18185	7189
1075	18212	7176
1076	18237	7162
1077	18262	7148
1078	18282	7133
1079	18297	7115
1080	18313	7098
1081	18330	7081
1082	18350	7065
1083	18366	7048
1084	18381	7030
1085	18397	7013
1086	18415	6996
1087	18434	6980
1088	18448	6962
1089	18463	6945
1090	18478	6927
1091	18493	6909
1092	18507	6891
1093	18523	6874
1094	18542	6858
1095	18589	6852
1096	18616	6838
1097	18642	6825
1098	18668	6811
1099	18697	6799
1100	18717	6783
1101	18736	6766
1102	18754	6750
1103	18783	6737
1104	18806	6722
1105	18824	6705
1106	18843	6689
1107	18867	6675
1108	18883	6657
1109	18900	6640
1110	18918	6623
1111	18933	6606
1112	18953	6590
1113	18973	6574
1114	18991	6557
1115	19012	6541
1116	19030	6525
1117	19045	6507
1118	19061	6490
1119	19077	6472
1120	19092	6455
1121	19107	6437
1122	19123	6419
1123	19137	6402
1124	19159	6386
1125	19183	6371
1126	19202	6355
1127	19220	6338
1128	19240	6322
1129	19255	6304
1130	19275	6288
1131	19292	6271
1132	19309	6254
1133	19324	6237
1134	19339	6219
1135	19353	6201
1136	19371	6184
1137	19386	6166
1138	19402	6149
1139	19422	6133
1140	19444	6118
1141	19462	6101
1142	19478	6083
1143	19493	6066
1144	19507	6048
1145	19521	6030
1146	19537	6012
1147	19550	5994
1148	19571	5978
1149	19588	5961
1150	19604	5944
1151	19619	5926
1152	19641	5911
1153	19661	5895
1154	19678	5877
1155	19695	5860
1156	19709	5843
1157	19723	5825
1158	19738	5807
1159	19755	5790
1160	19772	5773
1161	19787	5755
1162	19802	5738
1163	19822	5721
1164	19840	5705
1165	19858	5688
1166	19873	5670
1167	19888	5653
1168	19903	5635
1169	19917	5617
1170	19932	5600
1171	19948	5582
1172	19962	5565
1173	19979	5548
1174	19993	5530
1175	20008	5512
1176	20023	5495
1177	20040	5478
1178	20059	5461
1179	20078	5444
1180	20092	5427
1181	20106	5409
1182	20121	5391
1183	20136	5374
1184	20152	5356
1185	20166	5339
1186	20183	5322
1187	20197	5304
1188	20212	5286
1189	20226	5269
1190	20246	5252
1191	20264	5236
1192	20284	5219
1193	20304	5203
1194	20319	5186
1195	20333	5168
1196	20348	5150
1197	20363	5133
1198	20377	5115
1199	20396	5099
1200	20412	5081
1201	20427	5064
1202	20442	5046
1203	20459	5029
1204	20481	5014
1205	20505	4998
1206	20522	4981
1207	20540	4965
1208	20559	4948
1209	20574	4931
1210	20597	4915
1211	20619	4899
1212	20640	4883
1213	20663	4868
1214	20681	4851
1215	20703	4835
1216	20726	4819
1217	20744	4803
1218	20761	4785
1219	20777	4768
1220	20799	4752
1221	20821	4736
1222	20842	4720
1223	20857	4703
1224	20871	4685
1225	20885	4667
1226	20899	4650
1227	20916	4633
1228	20933	4615
1229	20954	4599
1230	20970	4582
1231	20985	4565
1232	21000	4547
1233	21017	4530
1234	21034	4513
1235	21055	4497
1236	21070	4479
1237	21084	4462
1238	21100	4444
1239	21115	4427
1240	21132	4410
1241	21149	4393
1242	21172	4377
1243	21190	4360
1244	21207	4343
1245	21222	4326
1246	21239	4309
1247	21254	4291
1248	21268	4274
1249	21284	4256
1250	21299	4239
1251	21313	4221
1252	21328	4204
1253	21343	4187
1254	21362	4170
1255	21380	4153
1256	21397	4136
1257	21412	4119
1258	21432	4102
1259	21455	4086
1260	21470	4069
1261	21490	4052
1262	21506	4035
1263	21522	4018
1264	21551	4003
1265	21570	3986
1266	21594	3971
1267	21621	3955
1268	21641	3939
1269	21661	3922
1270	21686	3907
1271	21701	3889
1272	21715	3872
1273	21730	3854
1274	21748	3837
1275	21768	3821
1276	21786	3804
1277	21805	3787
1278	21821	3770
1279	21836	3753
1280	21856	3736
1281	21872	3719
1282	21894	3703
1283	21910	3685
1284	21928	3668
1285	21942	3651
1286	21957	3633
1287	21976	3617
1288	21995	3600
1289	22036	3587
1290	22052	3570
1291	22069	3552
1292	22087	3536
1293	22102	3518
1294	22117	3501
1295	22132	3483
1296	22147	3466
1297	22163	3449
1298	22176	3431
1299	22194	3414
1300	22212	3397
1301	22232	3380
1302	22247	3363
1303	22262	3346
1304	22277	3328
1305	22296	3312
1306	22317	3295
1307	22334	3278
1308	22350	3261
1309	22364	3243
1310	22382	3226
1311	22396	3209
1312	22412	3192
1313	22429	3174
1314	22448	3158
1315	22464	3140
1316	22478	3123
1317	22496	3106
1318	22511	3089
1319	22527	3071
1320	22543	3054
1321	22558	3037
1322	22574	3020
1323	22589	3002
1324	22606	2985
1325	22620	2968
1326	22666	2955
1327	22717	2942
1328	22746	2926
1329	22769	2910
1330	22785	2893
1331	22803	2876
1332	22821	2859
1333	22841	2842
1334	22861	2825
1335	22883	2809
1336	22901	2792
1337	22920	2775
1338	22935	2757
1339	22950	2740
1340	22964	2722
1341	22978	2705
1342	22994	2688
1343	23011	2670
1344	23026	2653
1345	23041	2636
1346	23059	2619
1347	23080	2602
1348	23096	2585
1349	23112	2568
1350	23129	2550
1351	23147	2533
1352	23168	2517
1353	23184	2499
1354	23199	2482
1355	23216	2465
1356	23232	2448
1357	23248	2430
1358	23267	2414
1359	23285	2397
1360	23301	2379
1361	23319	2362
1362	23334	2345
1363	23349	2328
1364	23363	2310
1365	23379	2293
1366	23395	2276
1367	23410	2258
1368	23429	2241
1369	23444	2224
1370	23460	2207
1371	23477	2190
1372	23496	2173
1373	23511	2156
1374	23528	2138
1375	23545	2121
1376	23566	2105
1377	23594	2088
1378	23610	2071
1379	23631	2054
1380	23650	2037
1381	23673	2021
1382	23692	2004
1383	23712	1987
1384	23728	1970
1385	23751	1953
1386	23774	1936
1387	23792	1919
1388	23808	1902
1389	23829	1885
1390	23851	1869
1391	23869	1851
1392	23889	1834
1393	23908	1818
1394	23927	1801
1395	23949	1784
1396	23967	1767
1397	23984	1749
1398	24003	1732
1399	24026	1716
1400	24043	1699
1401	24063	1682
1402	24078	1664
1403	24093	1647
1404	24108	1630
1405	24127	1613
1406	24142	1595
1407	24162	1578
1408	24177	1561
1409	24193	1544
1410	24207	1526
1411	24222	1509
1412	24238	1492
1413	24253	1475
1414	24271	1458
1415	24285	1440
1416	24302	1423
1417	24325	1406
1418	24350	1389
1419	24367	1372
1420	24382	1355
1421	24397	1338
1422	24415	1321
1423	24434	1304
1424	24449	1286
1425	24467	1269
1426	24482	1252
1427	24498	1235
1428	24514	1217
1429	24532	1200
1430	24553	1183
1431	24570	1166
1432	24586	1149
1433	24600	1132
1434	24615	1114
1435	24631	1097
1436	24647	1080
1437	24662	1063
1438	24679	1046
1439	24694	1028
1440	24709	1011
1441	24727	994
1442	24743	977
1443	24761	960
1444	24779	943
1445	24793	925
1446	24809	908
1447	24827	891
1448	24852	874
1449	24873	857
1450	24892	840
1451	24912	823
1452	24929	806
1453	24946	789
1454	24961	771
1455	25001	755
1456	25017	738
1457	25031	721
1458	25047	703
1459	25062	686
1460	25076	669
1461	25094	652
1462	25108	635
1463	25123	617
1464	25139	600
1465	25158	583
1466	25174	566
1467	25193	549
1468	25209	531
1469	25225	514
1470	25241	497
1471	25263	480
1472	25284	463
1473	25302	446
1474	25320	429
1475	25337	411
1476	25357	394
1477	25375	377
1478	25395	360
1479	25417	343
1480	25436	326
1481	25454	309
1482	25470	291
1483	25485	274
1484	25504	257
1485	25518	240
1486	25536	223
1487	25553	206
1488	25567	188
1489	25583	171
1490	25603	154
1491	25622	137
1492	25638	120
1493	25655	103
1494	25675	85
1495	25690	68
1496	25707	51
1497	25723	34
1498	25738	17
1499	25754	0
