iter	Passed	Remaining
513	11048	21193
514	11064	21161
515	11079	21128
516	11096	21097
517	11112	21066
518	11132	21042
519	11153	21020
520	11172	20993
521	11190	20966
522	11235	20988
523	11260	20974
524	11280	20949
525	11302	20928
526	11318	20896
527	11335	20867
528	11354	20841
529	11376	20821
530	11397	20798
531	11420	20780
532	11438	20751
533	11456	20724
534	11474	20697
535	11498	20679
536	11528	20674
537	11563	20676
538	11590	20665
539	11617	20653
540	11657	20663
541	11686	20655
542	11709	20637
543	11736	20625
544	11763	20613
545	11800	20618
546	11825	20603
547	11850	20586
548	11873	20567
549	11894	20545
550	11913	20518
551	11931	20491
552	11948	20462
553	11971	20442
554	11990	20416
555	12009	20389
556	12035	20375
557	12060	20360
558	12083	20340
559	12100	20311
560	12121	20289
561	12138	20259
562	12155	20230
563	12176	20207
564	12203	20195
565	12219	20164
566	12238	20138
567	12262	20121
568	12289	20108
569	12306	20079
570	12323	20049
571	12343	20025
572	12363	20001
573	12381	19973
574	12403	19953
575	12420	19925
576	12437	19895
577	12456	19870
578	12476	19845
579	12498	19824
580	12518	19800
581	12539	19778
582	12560	19755
583	12634	19816
584	12668	19814
585	12697	19804
586	12753	19836
587	12775	19814
588	12792	19786
589	12805	19751
590	12823	19723
591	12840	19694
592	12858	19666
593	12876	19639
594	12895	19614
595	12919	19595
596	12937	19568
597	12953	19538
598	12970	19510
599	12987	19480
600	13003	19451
601	13028	19435
602	13053	19418
603	13070	19389
604	13088	19362
605	13116	19349
606	13135	19325
607	13153	19297
608	13170	19268
609	13186	19239
610	13203	19210
611	13227	19192
612	13243	19162
613	13259	19134
614	13279	19109
615	13301	19089
616	13322	19065
617	13352	19055
618	13368	19027
619	13385	18998
620	13400	18967
621	13417	18940
622	13438	18917
623	13460	18896
624	13476	18867
625	13493	18839
626	13512	18813
627	13534	18793
628	13557	18773
629	13574	18745
630	13591	18718
631	13608	18689
632	13623	18660
633	13641	18633
634	13657	18603
635	13672	18574
636	13689	18545
637	13705	18517
638	13722	18489
639	13740	18463
640	13758	18437
641	13776	18411
642	13792	18382
643	13806	18351
644	13821	18322
645	13841	18298
646	13857	18269
647	13876	18244
648	13889	18213
649	13903	18181
650	13918	18151
651	13933	18121
652	13950	18094
653	13991	18099
654	14005	18068
655	14022	18040
656	14037	18011
657	14057	17988
658	14072	17958
659	14090	17933
660	14106	17904
661	14120	17874
662	14136	17847
663	14157	17824
664	14178	17803
665	14195	17776
666	14212	17749
667	14228	17721
668	14247	17697
669	14263	17670
670	14289	17654
671	14305	17626
672	14322	17599
673	14338	17572
674	14360	17551
675	14379	17527
676	14397	17502
677	14414	17475
678	14430	17448
679	14446	17421
680	14466	17398
681	14481	17369
682	14498	17343
683	14514	17315
684	14530	17287
685	14554	17270
686	14579	17253
687	14598	17229
688	14620	17209
689	14638	17184
690	14655	17158
691	14674	17134
692	14698	17116
693	14715	17090
694	14732	17063
695	14749	17038
696	14766	17012
697	14792	16996
698	14814	16976
699	14837	16957
700	14864	16942
701	14886	16922
702	14907	16900
703	14924	16875
704	14947	16855
705	14971	16838
706	14996	16820
707	15017	16799
708	15039	16778
709	15062	16760
710	15081	16735
711	15106	16719
712	15130	16701
713	15148	16676
714	15167	16652
715	15189	16632
716	15205	16605
717	15221	16578
718	15238	16552
719	15257	16528
720	15304	16536
721	15320	16509
722	15341	16486
723	15363	16466
724	15390	16451
725	15407	16425
726	15424	16400
727	15440	16373
728	15458	16349
729	15476	16324
730	15497	16303
731	15514	16277
732	15538	16259
733	15555	16233
734	15571	16207
735	15589	16182
736	15606	16156
737	15623	16131
738	15640	16106
739	15657	16080
740	15681	16061
741	15703	16042
742	15721	16018
743	15739	15992
744	15756	15967
745	15773	15942
746	15793	15920
747	15810	15895
748	15827	15870
749	15844	15844
750	15860	15818
751	15876	15791
752	15899	15772
753	15918	15749
754	15940	15729
755	15964	15711
756	15983	15688
757	16000	15662
758	16016	15636
759	16036	15614
760	16062	15597
761	16080	15574
762	16101	15553
763	16118	15527
764	16139	15506
765	16160	15484
766	16180	15463
767	16200	15441
768	16219	15417
769	16236	15392
770	16254	15368
771	16269	15342
772	16288	15318
773	16310	15298
774	16328	15274
775	16357	15261
776	16376	15238
777	16396	15216
778	16417	15195
779	16433	15169
780	16450	15144
781	16466	15119
782	16490	15100
783	16514	15082
784	16544	15069
785	16572	15054
786	16600	15039
787	16625	15021
788	16645	14999
789	16666	14979
790	16686	14956
791	16707	14935
792	16726	14912
793	16757	14899
794	16803	14900
795	16827	14882
796	16847	14860
797	16865	14836
798	16884	14813
799	16902	14789
800	16924	14769
801	16944	14746
802	16962	14723
803	16986	14704
804	17008	14684
805	17030	14663
806	17050	14641
807	17066	14616
808	17085	14593
809	17102	14568
810	17120	14545
811	17144	14526
812	17168	14507
813	17185	14482
814	17204	14460
815	17221	14435
816	17248	14419
817	17266	14396
818	17284	14372
819	17303	14348
820	17323	14327
821	17346	14307
822	17370	14289
823	17388	14265
824	17411	14245
825	17436	14227
826	17458	14207
827	17475	14182
828	17491	14158
829	17509	14134
830	17525	14109
831	17543	14085
832	17567	14066
833	17585	14043
834	17602	14018
835	17619	13994
836	17637	13971
837	17662	13953
838	17678	13927
839	17695	13903
840	17712	13879
841	17730	13855
842	17746	13830
843	17766	13809
844	17783	13785
845	17800	13760
846	17818	13737
847	17839	13715
848	17859	13694
849	17876	13670
850	17892	13645
851	17908	13620
852	17924	13595
853	17941	13571
854	17963	13551
855	17980	13527
856	18004	13508
857	18026	13488
858	18046	13466
859	18086	13459
860	18103	13435
861	18121	13412
862	18146	13394
863	18169	13374
864	18193	13356
865	18213	13334
866	18235	13313
867	18260	13295
868	18286	13278
869	18312	13260
870	18336	13241
871	18358	13221
872	18383	13203
873	18406	13183
874	18431	13165
875	18451	13143
876	18472	13122
877	18492	13100
878	18508	13075
879	18523	13050
880	18539	13025
881	18553	13000
882	18569	12975
883	18592	12955
884	18616	12936
885	18635	12914
886	18650	12889
887	18665	12863
888	18683	12840
889	18706	12821
890	18722	12796
891	18736	12771
892	18750	12745
893	18763	12719
894	18777	12693
895	18795	12670
896	18811	12645
897	18827	12621
898	18848	12600
899	18862	12575
900	18877	12550
901	18899	12529
902	18920	12508
903	18936	12484
904	18952	12460
905	18967	12435
906	18985	12412
907	19005	12391
908	19022	12367
909	19038	12343
910	19054	12319
911	19070	12295
912	19088	12272
913	19111	12252
914	19152	12244
915	19168	12221
916	19185	12197
917	19204	12175
918	19220	12151
919	19237	12127
920	19255	12105
921	19277	12084
922	19296	12062
923	19313	12039
924	19337	12020
925	19354	11997
926	19370	11973
927	19389	11951
928	19410	11930
929	19435	11912
930	19460	11893
931	19481	11873
932	19500	11850
933	19524	11832
934	19544	11810
935	19562	11787
936	19579	11764
937	19599	11742
938	19622	11723
939	19638	11699
940	19655	11676
941	19678	11656
942	19695	11633
943	19715	11612
944	19733	11589
945	19757	11570
946	19774	11547
947	19792	11524
948	19809	11501
949	19830	11480
950	19846	11456
951	19861	11432
952	19878	11409
953	19895	11386
954	19913	11364
955	19938	11345
956	19956	11323
957	19975	11301
958	19997	11281
959	20048	11277
960	20073	11258
961	20117	11250
962	20156	11240
963	20180	11220
964	20205	11201
965	20222	11178
966	20243	11158
967	20262	11135
968	20279	11112
969	20296	11089
970	20313	11066
971	20334	11045
972	20355	11025
973	20374	11002
974	20392	10980
975	20435	10971
976	20457	10951
977	20474	10928
978	20492	10905
979	20510	10883
980	20527	10859
981	20549	10839
982	20570	10819
983	20589	10796
984	20607	10774
985	20632	10755
986	20655	10736
987	20677	10715
988	20693	10692
989	20712	10670
990	20729	10646
991	20752	10627
992	20769	10604
993	20785	10580
994	20801	10557
995	20820	10535
996	20842	10515
997	20862	10494
998	20879	10471
999	20895	10447
1000	20912	10425
1001	20928	10401
1002	20948	10380
1003	20969	10359
1004	20994	10340
1005	21011	10317
1006	21031	10296
1007	21052	10275
1008	21069	10252
1009	21085	10229
1010	21101	10206
1011	21118	10183
1012	21135	10160
1013	21154	10139
1014	21171	10116
1015	21187	10093
1016	21204	10070
1017	21222	10048
1018	21239	10025
1019	21262	10005
1020	21280	9983
1021	21296	9960
1022	21312	9937
1023	21328	9914
1024	21345	9891
1025	21365	9870
1026	21393	9852
1027	21418	9834
1028	21438	9812
1029	21501	9811
1030	21539	9798
1031	21568	9781
1032	21598	9764
1033	21624	9745
1034	21657	9729
1035	21681	9710
1036	21706	9691
1037	21731	9672
1038	21751	9651
1039	21771	9629
1040	21792	9608
1041	21809	9586
1042	21826	9563
1043	21854	9545
1044	21878	9526
1045	21903	9506
1046	21921	9484
1047	21939	9462
1048	21961	9441
1049	21979	9419
1050	22001	9399
1051	22018	9376
1052	22036	9354
1053	22054	9332
1054	22072	9310
1055	22092	9288
1056	22115	9268
1057	22137	9248
1058	22155	9226
1059	22173	9204
1060	22191	9181
1061	22213	9161
1062	22230	9139
1063	22257	9120
1064	22275	9098
1065	22301	9079
1066	22334	9063
1067	22365	9046
1068	22387	9026
1069	22415	9008
1070	22435	8986
1071	22455	8965
1072	22472	8943
1073	22491	8921
1074	22514	8901
1075	22532	8879
1076	22580	8868
1077	22598	8846
1078	22619	8825
1079	22636	8802
1080	22655	8781
1081	22682	8762
1082	22708	8743
1083	22728	8722
1084	22749	8701
1085	22774	8681
1086	22799	8662
1087	22818	8640
1088	22834	8617
1089	22853	8596
1090	22873	8574
1091	22891	8552
1092	22909	8530
1093	22930	8509
1094	22953	8489
1095	22975	8469
1096	22996	8448
1097	23017	8427
1098	23037	8406
1099	23055	8383
1100	23073	8361
1101	23095	8341
1102	23113	8319
1103	23132	8297
1104	23150	8275
1105	23170	8254
1106	23192	8233
1107	23213	8212
1108	23233	8191
1109	23253	8170
1110	23269	8147
1111	23287	8125
1112	23304	8103
1113	23321	8081
1114	23338	8058
1115	23357	8037
1116	23377	8015
1117	23395	7993
1118	23423	7975
1119	23447	7955
1120	23465	7933
1121	23481	7910
1122	23505	7891
1123	23521	7868
1124	23539	7846
1125	23561	7825
1126	23579	7804
1127	23599	7782
1128	23638	7767
1129	23663	7748
1130	23678	7725
1131	23694	7702
1132	23710	7680
1133	23725	7657
1134	23742	7635
1135	23757	7612
1136	23771	7589
1137	23786	7566
1138	23801	7543
1139	23817	7521
1140	23840	7501
1141	23859	7479
1142	23873	7456
1143	23890	7434
1144	23913	7414
1145	23932	7392
1146	23947	7369
1147	23966	7348
1148	23980	7325
1149	23995	7302
1150	24010	7280
1151	24029	7258
1152	24052	7238
1153	24071	7217
1154	24088	7195
1155	24104	7172
1156	24120	7150
1157	24136	7128
1158	24154	7106
1159	24169	7084
1160	24186	7062
1161	24202	7039
1162	24218	7017
1163	24237	6996
1164	24254	6974
1165	24280	6955
1166	24297	6933
1167	24315	6911
1168	24336	6890
1169	24353	6869
1170	24378	6849
1171	24396	6827
1172	24413	6805
1173	24430	6783
1174	24447	6762
1175	24471	6742
1176	24493	6721
1177	24511	6699
1178	24528	6678
1179	24547	6656
1180	24564	6635
1181	24583	6613
1182	24601	6592
1183	24620	6570
1184	24644	6551
1185	24669	6531
1186	24692	6511
1187	24757	6501
1188	24782	6482
1189	24803	6461
1190	24824	6440
1191	24848	6420
1192	24875	6401
1193	24902	6381
1194	24933	6363
1195	24956	6343
1196	24977	6322
1197	25000	6302
1198	25019	6280
1199	25036	6259
1200	25053	6237
1201	25070	6215
1202	25091	6194
1203	25114	6174
1204	25142	6155
1205	25172	6136
1206	25200	6117
1207	25227	6097
1208	25254	6078
1209	25275	6057
1210	25293	6036
1211	25311	6014
1212	25337	5994
1213	25355	5973
1214	25372	5951
1215	25389	5929
1216	25411	5909
1217	25429	5887
1218	25447	5865
1219	25466	5844
1220	25483	5822
1221	25502	5801
1222	25521	5780
1223	25545	5760
1224	25562	5738
1225	25582	5717
1226	25606	5697
1227	25626	5676
1228	25651	5656
1229	25672	5635
1230	25689	5613
1231	25706	5591
1232	25726	5570
1233	25754	5551
1234	25789	5533
1235	25805	5511
1236	25822	5490
1237	25838	5468
1238	25856	5446
1239	25873	5425
1240	25889	5403
1241	25907	5381
1242	25923	5359
1243	25941	5338
1244	25959	5316
1245	25987	5297
1246	26009	5276
1247	26025	5255
1248	26041	5233
1249	26062	5212
1250	26079	5190
1251	26096	5169
1252	26111	5147
1253	26128	5125
1254	26153	5105
1255	26175	5085
1256	26205	5066
1257	26231	5046
1258	26249	5024
1259	26268	5003
1260	26286	4982
1261	26304	4960
1262	26320	4939
1263	26337	4917
1264	26354	4895
1265	26381	4876
1266	26407	4856
1267	26444	4838
1268	26464	4817
1269	26488	4797
1270	26509	4776
1271	26529	4755
1272	26548	4734
1273	26568	4713
1274	26593	4692
1275	26619	4673
1276	26643	4652
1277	26662	4631
1278	26684	4610
1279	26708	4590
1280	26726	4569
1281	26746	4548
1282	26772	4528
1283	26795	4507
1284	26816	4486
1285	26864	4470
1286	26889	4450
1287	26908	4429
1288	26925	4407
1289	26942	4385
1290	26959	4364
1291	27020	4350
1292	27043	4329
1293	27083	4311
1294	27122	4293
1295	27149	4273
1296	27165	4251
1297	27182	4230
1298	27198	4208
1299	27216	4187
1300	27236	4166
1301	27263	4146
1302	27290	4126
1303	27307	4104
1304	27328	4083
1305	27345	4062
1306	27363	4040
1307	27379	4019
1308	27395	3997
1309	27415	3976
1310	27434	3955
1311	27452	3933
1312	27472	3912
1313	27493	3891
1314	27510	3870
1315	27526	3848
1316	27545	3827
1317	27562	3806
1318	27577	3784
1319	27594	3762
1320	27609	3741
1321	27627	3719
1322	27645	3698
1323	27665	3677
1324	27694	3657
1325	27718	3637
1326	27739	3616
1327	27756	3594
1328	27773	3573
1329	27790	3552
1330	27808	3530
1331	27824	3509
1332	27843	3488
1333	27860	3466
1334	27879	3445
1335	27896	3424
1336	27942	3406
1337	27959	3385
1338	27976	3363
1339	28007	3344
1340	28039	3324
1341	28067	3304
1342	28086	3283
1343	28104	3262
1344	28131	3241
1345	28155	3221
1346	28173	3200
1347	28195	3179
1348	28222	3159
1349	28249	3138
1350	28271	3117
1351	28290	3096
1352	28307	3075
1353	28329	3054
1354	28348	3033
1355	28365	3012
1356	28381	2990
1357	28398	2969
1358	28415	2948
1359	28430	2926
1360	28446	2905
1361	28461	2883
1362	28478	2862
1363	28495	2841
1364	28511	2819
1365	28538	2799
1366	28561	2778
1367	28577	2757
1368	28593	2736
1369	28607	2714
1370	28623	2693
1371	28641	2672
1372	28659	2650
1373	28676	2629
1374	28691	2608
1375	28706	2586
1376	28722	2565
1377	28740	2544
1378	28762	2523
1379	28781	2502
1380	28796	2481
1381	28812	2460
1382	28831	2439
1383	28850	2418
1384	28864	2396
1385	28883	2375
1386	28898	2354
1387	28912	2333
1388	28928	2311
1389	28946	2290
1390	28988	2271
1391	29011	2250
1392	29026	2229
1393	29042	2208
1394	29057	2187
1395	29078	2166
1396	29094	2145
1397	29112	2124
1398	29128	2102
1399	29144	2081
1400	29160	2060
1401	29176	2039
1402	29200	2018
1403	29216	1997
1404	29232	1976
1405	29248	1955
1406	29264	1934
1407	29280	1913
1408	29298	1892
1409	29314	1871
1410	29330	1850
1411	29346	1828
1412	29365	1808
1413	29386	1787
1414	29412	1766
1415	29429	1745
1416	29446	1724
1417	29463	1703
1418	29481	1682
1419	29501	1662
1420	29517	1641
1421	29535	1620
1422	29551	1599
1423	29568	1578
1424	29587	1557
1425	29612	1536
1426	29628	1515
1427	29644	1494
1428	29660	1473
1429	29676	1452
1430	29695	1431
1431	29719	1411
1432	29743	1390
1433	29760	1369
1434	29780	1348
1435	29805	1328
1436	29823	1307
1437	29847	1286
1438	29864	1265
1439	29880	1245
1440	29897	1224
1441	29918	1203
1442	29935	1182
1443	29951	1161
1444	29967	1140
1445	29984	1119
1446	30002	1098
1447	30021	1078
1448	30041	1057
1449	30079	1037
1450	30096	1016
1451	30115	995
1452	30131	974
1453	30147	953
1454	30161	932
1455	30176	911
1456	30193	891
1457	30221	870
1458	30240	849
1459	30266	829
1460	30283	808
1461	30299	787
1462	30317	766
1463	30333	745
1464	30349	725
1465	30366	704
1466	30381	683
1467	30398	662
1468	30416	641
1469	30436	621
1470	30453	600
1471	30482	579
1472	30499	559
1473	30515	538
1474	30534	517
1475	30550	496
1476	30566	475
1477	30582	455
1478	30598	434
1479	30618	413
1480	30646	393
1481	30664	372
1482	30690	351
1483	30715	331
1484	30734	310
1485	30756	289
1486	30778	269
1487	30797	248
1488	30818	227
1489	30837	206
1490	30854	186
1491	30875	165
1492	30897	144
1493	30915	124
1494	30931	103
1495	30948	82
1496	30969	62
1497	30985	41
1498	31001	20
1499	31018	0
