iter	MultiClass
321	0.4480659896
322	0.4474432147
323	0.4466318177
324	0.4460561251
325	0.4453364148
326	0.4448908364
327	0.4443590661
328	0.4436204759
329	0.4431152508
330	0.4426188081
331	0.4419814676
332	0.4414072199
333	0.4408923937
334	0.4405011197
335	0.44002196
336	0.439471617
337	0.4387070221
338	0.4381565235
339	0.4375493939
340	0.4370936437
341	0.4365930458
342	0.4361087956
343	0.435608687
344	0.4350924015
345	0.4346128776
346	0.4341694851
347	0.4336590096
348	0.4330341014
349	0.4324840473
350	0.4319798027
351	0.4315133043
352	0.4308897111
353	0.4304791752
354	0.430039545
355	0.4295796646
356	0.4290528367
357	0.4284486204
358	0.4281718352
359	0.4276102501
360	0.42718816
361	0.4267753427
362	0.4261148259
363	0.425540487
364	0.4251162272
365	0.4247609991
366	0.4242263452
367	0.4237234788
368	0.4232161533
369	0.4228146214
370	0.4223193363
371	0.4218096839
372	0.4214325229
373	0.4210810722
374	0.4206348769
375	0.4200781929
376	0.419727543
377	0.4192288988
378	0.4186527052
379	0.4181745115
380	0.4177222788
381	0.4173490258
382	0.4168220177
383	0.4163599528
384	0.4159016189
385	0.4154197318
386	0.4150931082
387	0.4145799813
388	0.4140621358
389	0.4137131301
390	0.4133884435
391	0.4129589207
392	0.4126428846
393	0.4121033085
394	0.4117405824
395	0.4111270051
396	0.4108591384
397	0.4103295335
398	0.4099952149
399	0.4096024838
400	0.4091994852
401	0.4088063321
402	0.4084088852
403	0.4081042945
404	0.4077443907
405	0.4072974989
406	0.4069371024
407	0.4065204049
408	0.4061581319
409	0.4058322338
410	0.4054838195
411	0.4051854532
412	0.4048258033
413	0.4045703372
414	0.4042097877
415	0.4038751559
416	0.4034222894
417	0.4030107062
418	0.4026831663
419	0.402178469
420	0.4018318776
421	0.4013982908
422	0.4009288422
423	0.4006072745
424	0.4003093547
425	0.3999154739
426	0.3997012523
427	0.3992774856
428	0.3990279397
429	0.3985654732
430	0.3981258641
431	0.3978610025
432	0.3974675611
433	0.3971893139
434	0.3968318552
435	0.3964407302
436	0.3960638085
437	0.3956594013
438	0.3953596195
439	0.3948779124
440	0.3943945608
441	0.3940533849
442	0.3937529363
443	0.3933003651
444	0.3928902708
445	0.3926475455
446	0.3923067374
447	0.3919332454
448	0.3915768857
449	0.3912269772
450	0.3908428919
451	0.3906290826
452	0.3902808124
453	0.3900201326
454	0.3897152839
455	0.3893081181
456	0.3890422329
457	0.3887415262
458	0.3884777351
459	0.3882449743
460	0.3879230495
461	0.3876526916
462	0.3874243911
463	0.3870368104
464	0.3866529929
465	0.3863936248
466	0.3861353827
467	0.385876267
468	0.3855077584
469	0.385144667
470	0.384841578
471	0.3846289379
472	0.3844159531
473	0.3841204105
474	0.3837017109
475	0.3834220453
476	0.3832020953
477	0.3829318304
478	0.3826193095
479	0.3824106423
480	0.382215353
481	0.3819267918
482	0.3815387046
483	0.3812785445
484	0.3810627788
485	0.3808448076
486	0.3805720833
487	0.380306612
488	0.3799677689
489	0.3797581418
490	0.3794921094
491	0.3792180788
492	0.3789842773
493	0.3787473797
494	0.3785291178
495	0.378367381
496	0.3780365579
497	0.3777744476
498	0.377355425
499	0.3771177677
500	0.3769186662
501	0.3765838888
502	0.3762159045
503	0.3759296069
504	0.375704437
505	0.3754087511
506	0.3751512874
507	0.3748790969
508	0.3746437499
509	0.374374884
510	0.3740409933
511	0.3738503213
512	0.3736661963
513	0.3734004664
514	0.3730601107
515	0.3728556647
516	0.3725576888
517	0.3723136711
518	0.3720574917
519	0.3717914234
520	0.3715601313
521	0.3712540374
522	0.3708887801
523	0.3706739626
524	0.3705447883
525	0.3703170916
526	0.3701213536
527	0.3700745966
528	0.3696960611
529	0.3695009992
530	0.369363935
531	0.3691441355
532	0.3689167586
533	0.3686467814
534	0.3683607494
535	0.3679947992
536	0.3678089924
537	0.3674119901
538	0.3672505192
539	0.3669154312
540	0.3666700893
541	0.3664659025
542	0.3662272017
543	0.365989993
544	0.3656713977
545	0.3654175935
546	0.3650360672
547	0.3647893783
548	0.3645712196
549	0.3643526503
550	0.3641117438
551	0.3639032272
552	0.3637006618
553	0.3634055124
554	0.3632236561
555	0.3630258949
556	0.3627930171
557	0.3625699027
558	0.3622111531
559	0.3619607425
560	0.3617392211
561	0.3614407088
562	0.3612391547
563	0.3610623455
564	0.3608638607
565	0.3606180845
566	0.3604206132
567	0.3602278353
568	0.3600010485
569	0.3597331308
570	0.3594325609
571	0.3591970553
572	0.3589840832
573	0.358762156
574	0.3585806378
575	0.358353632
576	0.3581600629
577	0.3579271997
578	0.3577208627
579	0.3574844701
580	0.357206366
581	0.3570253296
582	0.3568668591
583	0.3566346799
584	0.3564495876
585	0.3562669413
586	0.3560825574
587	0.3558978897
588	0.3557161282
589	0.355490519
590	0.3553013766
591	0.3551537253
592	0.3549818816
593	0.3548206176
594	0.3546327843
595	0.3544325169
596	0.3542233059
597	0.3540737891
598	0.3538875659
599	0.3536548323
600	0.3533562439
601	0.3530874847
602	0.352824023
603	0.3526361244
604	0.3524529574
605	0.3522144735
606	0.3520766552
607	0.351891037
608	0.3516857139
609	0.351506668
610	0.3513046164
611	0.3510873538
612	0.3509459395
613	0.3508086239
614	0.3506507084
615	0.350460261
616	0.3503025113
617	0.3501540578
618	0.3499249163
619	0.3497557259
620	0.3496213177
621	0.3494310025
622	0.3492618845
623	0.3490978421
624	0.3488756933
625	0.3486029179
626	0.3484658194
627	0.3482818187
628	0.3480822678
629	0.3478703057
630	0.3477215203
631	0.3474729839
632	0.3473473286
633	0.3471779005
634	0.3469337079
635	0.3466264416
636	0.3464359672
637	0.3462941155
638	0.3461333486
639	0.3459226746
640	0.3457368526
641	0.3455941074
642	0.3454629369
643	0.3452927769
644	0.3451305307
645	0.3448963921
646	0.3447809803
647	0.344533809
648	0.3444165697
649	0.3442092049
650	0.3439894892
651	0.3437983792
652	0.343626833
653	0.3434902474
654	0.3432835734
655	0.3431177698
656	0.3429465577
657	0.3428022291
658	0.3426052534
659	0.3424554813
660	0.3423076258
661	0.3421617264
662	0.3419799792
663	0.3417969221
664	0.341645805
665	0.3414818104
666	0.3412545839
667	0.3411389605
668	0.3409357296
669	0.3408008133
670	0.3405566678
671	0.3403051572
672	0.3401277001
673	0.3399187532
674	0.3397649952
675	0.3396574545
676	0.3394840859
677	0.3392832193
678	0.339094583
679	0.338940225
680	0.3387507753
681	0.3386007457
682	0.3384613954
683	0.3383011066
684	0.3381140911
685	0.3379311856
686	0.3377523951
687	0.3376316897
688	0.337486064
689	0.3373594835
690	0.3372045262
691	0.3369887238
692	0.3368012684
693	0.3366409143
694	0.3365034292
695	0.3363679206
696	0.3361931112
697	0.3360836811
698	0.335974433
699	0.3358054539
700	0.3356914054
701	0.3355294195
702	0.3353909667
703	0.3352098167
704	0.3350581456
705	0.3349737319
706	0.3348696961
707	0.3347097994
708	0.3345664366
709	0.3344346035
710	0.3343211135
711	0.334136244
712	0.3339256811
713	0.33381883
714	0.3336472436
715	0.3335375001
716	0.3333439537
717	0.3332012128
718	0.3330420803
719	0.3328873309
720	0.3326976084
721	0.3325303652
722	0.3323453213
723	0.3321509022
724	0.3319405457
725	0.3317411197
726	0.3315826733
727	0.3314540627
728	0.3313333689
729	0.3311892398
730	0.3309917192
731	0.330818127
732	0.3306945321
733	0.3305524814
734	0.3304145562
735	0.3302527082
736	0.3301068381
737	0.3299276369
738	0.3298004968
739	0.3296667496
740	0.3295362024
741	0.3293379178
742	0.3291296247
743	0.3290119438
744	0.328842346
745	0.3287119811
746	0.3285501815
747	0.328387318
748	0.3282451798
749	0.328099608
750	0.327973576
751	0.3277994205
752	0.3276087782
753	0.327418084
754	0.3273042283
755	0.3271522283
756	0.3269957814
757	0.3268565322
758	0.3267335674
759	0.3266044961
760	0.326507267
761	0.3263837303
762	0.3262526497
763	0.3260947245
764	0.3259416938
765	0.3257306169
766	0.3256363798
767	0.3255180193
768	0.3253224512
769	0.3251584004
770	0.3250190719
771	0.3249153479
772	0.3248106888
773	0.3246653294
774	0.3245586826
775	0.3244646124
776	0.3242909859
777	0.3241619138
778	0.3240432082
779	0.3239150267
780	0.3237411941
781	0.3235665698
782	0.3234864055
783	0.3233655324
784	0.3232077982
785	0.3230868323
786	0.3229529083
787	0.3228298099
788	0.3226794307
789	0.3225467009
790	0.3224307806
791	0.3222799795
792	0.3220818317
793	0.3218712681
794	0.3217654083
795	0.3216328379
796	0.3215351128
797	0.3214573768
798	0.3213087722
799	0.3211496853
800	0.320967303
801	0.3208404474
802	0.320739639
803	0.320589889
804	0.3204977799
805	0.320343314
806	0.3201849586
807	0.3200063336
808	0.3198820646
809	0.3197573506
810	0.3196141112
811	0.3194521425
812	0.3193258911
813	0.3191982526
814	0.3190293563
815	0.3188695132
816	0.3187346058
817	0.318615745
818	0.318492701
819	0.3183833288
820	0.3182795667
821	0.3181368406
822	0.3180162265
823	0.317846876
824	0.3177521017
825	0.3176280497
826	0.3175221111
827	0.3173752669
828	0.3172246539
829	0.3170808019
830	0.317012019
831	0.316823015
832	0.3166452494
833	0.3165210888
834	0.316386155
835	0.3163064222
836	0.3162048564
837	0.3161037457
838	0.3159992463
839	0.3158757406
840	0.3157984723
841	0.3156623074
842	0.3155453364
843	0.3154530032
844	0.3153070144
845	0.3152150708
846	0.315107481
847	0.3150065096
848	0.3148721812
849	0.3147684974
850	0.3146554522
851	0.3145616584
852	0.3144419234
853	0.3143177195
854	0.3141655521
855	0.3140554209
856	0.3139313936
857	0.313782056
858	0.3136788482
859	0.3135869228
860	0.3134680708
861	0.3133621916
862	0.3132244598
863	0.313120756
864	0.3129614904
865	0.3128437508
866	0.3127373851
867	0.3126395235
868	0.3125718708
869	0.3124265511
870	0.3122896421
871	0.3122044417
872	0.3121064959
873	0.3119791042
874	0.3118831225
875	0.3117929502
876	0.3116267387
877	0.3114887183
878	0.3113744895
879	0.3113129021
880	0.3112155009
881	0.3111323846
882	0.3109714475
883	0.3108322613
884	0.3107414783
885	0.3106135519
886	0.3104283402
887	0.3102906568
888	0.3101935025
889	0.3100676269
890	0.3099076051
891	0.3098190308
892	0.3097248429
893	0.3095729229
894	0.3094516836
895	0.3093828212
896	0.3092773035
897	0.3091982396
898	0.309048793
899	0.3089438744
900	0.3088085139
901	0.3086812781
902	0.3085584141
903	0.3084473087
904	0.3083674991
905	0.3082093448
906	0.3081357682
907	0.3080252703
908	0.3079517515
909	0.3078646098
910	0.3077953724
911	0.3076716273
912	0.3075882598
913	0.30748303
914	0.307359431
915	0.3072338968
916	0.3071198814
917	0.3070201422
918	0.3069167463
919	0.3068229194
920	0.3067041097
921	0.3066260518
922	0.3065515383
923	0.3064489034
924	0.3063413485
925	0.3062397298
926	0.3061871958
927	0.3060955964
928	0.3059932968
929	0.3058991654
930	0.3058255731
931	0.3057327311
932	0.3056366316
933	0.3055327555
934	0.3054530585
935	0.3053859652
936	0.3052721736
937	0.3051608351
938	0.3050652808
939	0.3049963876
940	0.3049092623
941	0.3047765189
942	0.3046613202
943	0.3045574843
944	0.3044507593
945	0.3043671448
946	0.3042657953
947	0.3041494622
948	0.3040895121
949	0.3040078533
950	0.3039150892
951	0.3037758718
952	0.3036953072
953	0.3035533232
954	0.3034523475
955	0.3033416526
956	0.3032486696
957	0.3031601909
958	0.3030463605
959	0.3029357514
960	0.3028048096
961	0.3026738575
962	0.3025805588
963	0.3025149253
964	0.3024329323
965	0.3023367743
966	0.3022548072
967	0.3021312568
968	0.3020689457
969	0.3019545297
970	0.3018525372
971	0.3017691265
972	0.3016757088
973	0.3015753679
974	0.3014411766
975	0.3013459788
976	0.3012600184
977	0.3011876656
978	0.3010985649
979	0.3010051668
980	0.3009363682
981	0.3008511172
982	0.3007457776
983	0.3006653359
984	0.30059231
985	0.3004937109
986	0.3004200814
987	0.3003259374
988	0.3002439479
989	0.3001295904
990	0.3000655507
991	0.299959761
992	0.2998475647
993	0.2997323678
994	0.2996066703
995	0.2995092272
996	0.2994327634
997	0.2993693418
998	0.2992796011
999	0.2992280677
1000	0.2990992264
1001	0.2989887682
1002	0.2988961678
1003	0.2988108149
1004	0.298657002
1005	0.2985556952
1006	0.2984928327
1007	0.2984052158
1008	0.2983136815
1009	0.2981713778
1010	0.2980468492
1011	0.2979814214
1012	0.2978919198
1013	0.297819697
1014	0.2976999343
1015	0.2976279823
1016	0.297521027
1017	0.2974367739
1018	0.2973041785
1019	0.2972173925
1020	0.2970776281
1021	0.2970070946
1022	0.296916737
1023	0.2968176815
1024	0.2967397865
1025	0.2966337161
1026	0.2965652903
1027	0.2964600242
1028	0.2963565249
1029	0.2962707711
1030	0.2961979438
1031	0.2961399477
1032	0.2960357005
1033	0.2959615987
1034	0.2958541504
1035	0.2957649023
1036	0.295697445
1037	0.2955886764
1038	0.2955053253
1039	0.2954362489
1040	0.295364928
1041	0.2952875709
1042	0.2952053584
1043	0.2950946288
1044	0.295011578
1045	0.2949098911
1046	0.294805983
1047	0.2947177235
1048	0.294622936
1049	0.2945107358
1050	0.2944111598
1051	0.2943360822
1052	0.2942891923
1053	0.2941623739
1054	0.2940183133
1055	0.2939216166
1056	0.2938487033
1057	0.2937809687
1058	0.2936724941
1059	0.2936218737
1060	0.2935353478
1061	0.2934551884
1062	0.2933776791
1063	0.2932880425
1064	0.2931835646
1065	0.2931291882
1066	0.2930314685
1067	0.2929537503
1068	0.2928409611
1069	0.2927418532
1070	0.2926785314
1071	0.2925672627
1072	0.292502092
1073	0.2924119899
1074	0.2923062838
1075	0.2922563748
1076	0.2921418056
1077	0.2920195007
1078	0.2919099501
1079	0.291822343
1080	0.2917534884
1081	0.2916667449
1082	0.2916100727
1083	0.2914926007
1084	0.2913522902
1085	0.2912740175
1086	0.2912042011
1087	0.2911253731
1088	0.2910161685
1089	0.2909433923
1090	0.290827827
1091	0.290739841
1092	0.2906601945
1093	0.290604458
1094	0.2905042043
1095	0.2904238194
1096	0.2903603032
1097	0.2902908007
1098	0.2901937542
1099	0.2901219309
1100	0.2900696477
1101	0.28999885
1102	0.289923249
1103	0.2898705714
1104	0.2898221748
1105	0.2897126145
1106	0.2896085332
1107	0.2895501072
1108	0.2894554167
1109	0.2894100135
1110	0.2893607836
1111	0.2892706246
1112	0.2892009284
1113	0.2890862006
1114	0.288999962
1115	0.2888965486
1116	0.2888185655
1117	0.2887219981
1118	0.2886371397
1119	0.28856989
1120	0.288494018
1121	0.2883946798
1122	0.2883370493
1123	0.2882551173
1124	0.2881619154
1125	0.2880532947
1126	0.2879726646
1127	0.2879187745
1128	0.2878141397
1129	0.287688807
1130	0.2876178394
1131	0.2875736977
1132	0.2874794639
1133	0.287411886
1134	0.2873228374
1135	0.2872623392
1136	0.2871975337
1137	0.2871229563
1138	0.2870392353
1139	0.2869457126
1140	0.2868464189
1141	0.2867466861
1142	0.286694159
1143	0.2866106674
1144	0.2864733714
1145	0.2863917406
1146	0.2862838102
1147	0.2861893588
1148	0.2860871889
1149	0.2859963808
1150	0.2859331104
1151	0.285825666
1152	0.285757844
1153	0.2856725832
1154	0.2856076437
1155	0.285568342
1156	0.2854892071
1157	0.285429771
1158	0.2853716447
1159	0.2852731018
1160	0.2851963861
1161	0.2851251491
1162	0.2850665509
1163	0.2849578713
1164	0.2848904214
1165	0.2848081182
1166	0.2847569938
1167	0.2846780708
1168	0.2846077123
1169	0.2844754048
1170	0.2843924051
1171	0.2843231317
1172	0.2842560934
1173	0.2842065132
1174	0.2841293787
1175	0.2840285482
1176	0.2839521378
1177	0.2838881027
1178	0.2838181426
1179	0.2837588468
1180	0.2836799953
1181	0.2836079132
1182	0.2834622077
1183	0.283392049
1184	0.2833460981
1185	0.2832764314
1186	0.2832144847
1187	0.2831514395
1188	0.2830547185
1189	0.2829501304
1190	0.2828420491
1191	0.2827623439
1192	0.2826519347
1193	0.282567195
1194	0.282467443
1195	0.2823820418
1196	0.282289291
1197	0.2822390357
1198	0.2821600126
1199	0.2821146402
1200	0.2820435733
1201	0.2819707303
1202	0.2819072521
1203	0.2818339383
1204	0.281753748
1205	0.2816907149
1206	0.281611889
1207	0.2815388822
1208	0.2814808893
1209	0.2813822553
1210	0.2812951568
1211	0.2812355382
1212	0.2811492728
1213	0.2810731926
1214	0.2810088925
1215	0.2809561653
1216	0.2808658526
1217	0.2807875974
1218	0.2807280899
1219	0.2806368962
1220	0.2805436983
1221	0.2804148046
1222	0.2803325423
1223	0.2802566936
1224	0.2801849665
1225	0.2801137523
1226	0.2800353533
1227	0.279971438
1228	0.2798838349
1229	0.2798433143
1230	0.2797738538
1231	0.2797138425
1232	0.2796425364
1233	0.2795586779
1234	0.2794680406
1235	0.2793999439
1236	0.2793523356
1237	0.2792864114
1238	0.2792220194
1239	0.2791788793
1240	0.2791067084
1241	0.2790139913
1242	0.27896141
1243	0.2789222253
1244	0.2788432203
1245	0.278752924
1246	0.2786897729
1247	0.2786159115
1248	0.2785546782
1249	0.2784700096
1250	0.2783933561
1251	0.2783098963
1252	0.2782613609
1253	0.2781451427
1254	0.2780900787
1255	0.2780443766
1256	0.2779894951
1257	0.2778983519
1258	0.2778353426
1259	0.2777709053
1260	0.2776709595
1261	0.2776057323
1262	0.2775400553
1263	0.2774821507
1264	0.2774004574
1265	0.2773280633
1266	0.2772299492
1267	0.2771938789
1268	0.2771173195
1269	0.2770273608
1270	0.2769515434
1271	0.2768647284
1272	0.2767926624
1273	0.2767250091
1274	0.2766210344
1275	0.2765314242
1276	0.2764815396
1277	0.2763736103
1278	0.2762934375
1279	0.2761758151
1280	0.2761254716
1281	0.2760477726
1282	0.2759399135
1283	0.2758586954
1284	0.2757655353
1285	0.2756979369
1286	0.2756630727
1287	0.2756056049
1288	0.2755280145
1289	0.2754661133
1290	0.2753781588
1291	0.2753153498
1292	0.2752232428
1293	0.2751571336
1294	0.2750892932
1295	0.2750242871
1296	0.2749896592
1297	0.2749297832
1298	0.2748821353
1299	0.2748156275
1300	0.2747502708
1301	0.2747106924
1302	0.2746413693
1303	0.2745684678
1304	0.2744859498
1305	0.2744268486
1306	0.2743782291
1307	0.27430458
1308	0.274247131
1309	0.2741783796
1310	0.2740728901
1311	0.2740137586
1312	0.2739562631
1313	0.2739033893
1314	0.2738458634
1315	0.2737811346
1316	0.2737124253
1317	0.2736587693
1318	0.2735737156
1319	0.2735111151
1320	0.2734494805
1321	0.2734163012
1322	0.2733332363
1323	0.2732715613
1324	0.273219317
1325	0.2731745582
1326	0.2731086577
1327	0.2730487153
1328	0.2729775966
1329	0.272902618
1330	0.2728442865
1331	0.2727912897
1332	0.2727021254
1333	0.2726444836
1334	0.2725644915
1335	0.2725106192
1336	0.2724323468
1337	0.2723463293
1338	0.2722563973
1339	0.2721918186
1340	0.272115615
1341	0.2720505595
1342	0.2719960303
1343	0.2719355207
1344	0.2718591029
1345	0.2718050093
1346	0.2717336296
1347	0.2716793815
1348	0.2716238186
1349	0.27153465
1350	0.2714651937
1351	0.271402089
1352	0.2713656914
1353	0.2713256156
1354	0.2712733105
1355	0.2711972781
1356	0.2711216776
1357	0.2710694755
1358	0.2709642719
1359	0.2709205152
1360	0.2708696283
1361	0.2708148111
1362	0.2707456883
1363	0.2706893842
1364	0.2706043989
1365	0.2705603203
1366	0.270504261
1367	0.2704444688
1368	0.2703841059
1369	0.2703321519
1370	0.2702832063
1371	0.2702233607
1372	0.2701853977
1373	0.2701119348
1374	0.2700702114
1375	0.2699798857
1376	0.2699133767
1377	0.2698729011
1378	0.2698369011
1379	0.2697785046
1380	0.2697226817
1381	0.2696390333
1382	0.2695747203
1383	0.2695367572
1384	0.2694577121
1385	0.2694006614
1386	0.2693391686
1387	0.2692678645
1388	0.269207696
1389	0.2691645992
1390	0.2691102612
1391	0.2690484477
1392	0.2689858787
1393	0.2689261233
1394	0.2688641494
1395	0.2687775854
1396	0.2687155763
1397	0.2686195191
1398	0.2685750907
1399	0.2685441734
1400	0.2684817882
1401	0.2684300637
1402	0.2683918341
1403	0.2683172703
1404	0.2682583874
1405	0.2681924278
1406	0.2681302439
1407	0.2680423677
1408	0.2679578905
1409	0.2678958975
1410	0.2678364759
1411	0.267809357
1412	0.2677489612
1413	0.2676919115
1414	0.2676231859
1415	0.2675807424
1416	0.267530066
1417	0.267470823
1418	0.2674290826
1419	0.2673147739
1420	0.2672404889
1421	0.2671632526
1422	0.2670976633
1423	0.2670082523
1424	0.2669014715
1425	0.2668176176
1426	0.2667476371
1427	0.2666936867
1428	0.2666210021
1429	0.2665730044
1430	0.2665149448
1431	0.2664516699
1432	0.2664016413
1433	0.2663514709
1434	0.2662788734
1435	0.2662270631
1436	0.266167456
1437	0.2661079358
1438	0.2659982789
1439	0.2659461939
1440	0.2658823221
1441	0.2658173303
1442	0.2657660129
1443	0.2656807781
1444	0.2656226363
1445	0.2655535123
1446	0.2654838378
1447	0.2654206651
1448	0.2653629809
1449	0.2653092605
1450	0.2652792047
1451	0.2652473572
1452	0.2651971678
1453	0.2651492951
1454	0.2651079394
1455	0.2650595723
1456	0.2649826919
1457	0.2649229695
1458	0.2648751332
1459	0.2647830357
1460	0.2647041808
1461	0.2646490062
1462	0.2646042355
1463	0.2645564103
1464	0.2645112646
1465	0.2644656837
1466	0.2644028113
1467	0.2643449106
1468	0.2642782987
1469	0.2642288622
1470	0.2641926653
1471	0.2640926419
1472	0.26404325
1473	0.264001242
1474	0.2639619895
1475	0.2639148639
1476	0.2638485624
1477	0.2637870608
1478	0.2636954074
1479	0.2636464449
1480	0.2635892409
1481	0.2635483883
1482	0.2634499085
1483	0.2634126854
1484	0.2633726093
1485	0.2633405743
1486	0.2632859301
1487	0.2632312367
1488	0.2631636286
1489	0.2631022185
1490	0.2630440654
1491	0.2629904985
1492	0.2629188045
1493	0.262882369
1494	0.2627990843
1495	0.2627463057
1496	0.2626645058
1497	0.2626006584
1498	0.2625475147
1499	0.2624918527
